ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-5358747	S33 mutants of beta-catenin aren't phosphorylated	3/91	14/3951	0.00357957287417695	0.0132723124100976	0.00770721432239055	1499/2932/8312	3
R-HSA-5358749	S37 mutants of beta-catenin aren't phosphorylated	3/91	14/3951	0.00357957287417695	0.0132723124100976	0.00770721432239055	1499/2932/8312	3
R-HSA-5358751	S45 mutants of beta-catenin aren't phosphorylated	3/91	14/3951	0.00357957287417695	0.0132723124100976	0.00770721432239055	1499/2932/8312	3
R-HSA-5358752	T41 mutants of beta-catenin aren't phosphorylated	3/91	14/3951	0.00357957287417695	0.0132723124100976	0.00770721432239055	1499/2932/8312	3
R-HSA-5218920	VEGFR2 mediated vascular permeability	4/91	29/3951	0.00402559398745485	0.0148297688183014	0.00861162720576079	1499/208/10000/5058	4
R-HSA-210745	Regulation of gene expression in beta cells	3/91	15/3951	0.00440045372642992	0.0161067889602018	0.00935319111892999	2308/208/10000	3
R-HSA-114452	Activation of BH3-only proteins	4/91	30/3951	0.00456420078795836	0.0164946749995204	0.0095784360306921	208/10000/1869/7157	4
R-HSA-2871796	FCERI mediated MAPK activation	4/91	30/3951	0.00456420078795836	0.0164946749995204	0.0095784360306921	5594/5595/3725/5058	4
R-HSA-1234174	Cellular response to hypoxia	4/91	31/3951	0.00514937420549088	0.0183768291958456	0.0106714004916423	1387/2033/3091/405	4
R-HSA-6804757	Regulation of TP53 Degradation	4/91	31/3951	0.00514937420549088	0.0183768291958456	0.0106714004916423	208/10000/983/7157	4
R-HSA-111471	Apoptotic factor-mediated response	3/91	16/3951	0.00532644737073969	0.018432736052681	0.0107038655297161	5594/5595/836	3
R-HSA-113510	E2F mediated regulation of DNA replication	3/91	16/3951	0.00532644737073969	0.018432736052681	0.0107038655297161	5925/983/1869	3
R-HSA-196299	Beta-catenin phosphorylation cascade	3/91	16/3951	0.00532644737073969	0.018432736052681	0.0107038655297161	1499/2932/8312	3
R-HSA-392451	G beta:gamma signalling through PI3Kgamma	3/91	16/3951	0.00532644737073969	0.018432736052681	0.0107038655297161	208/10000/387	3
R-HSA-9008059	Interleukin-37 signaling	3/91	16/3951	0.00532644737073969	0.018432736052681	0.0107038655297161	4088/6774/834	3
R-HSA-6806003	Regulation of TP53 Expression and Degradation	4/91	32/3951	0.00578286601481546	0.0198916656292749	0.0115510640118381	208/10000/983/7157	4
R-HSA-5627117	RHO GTPases Activate ROCKs	3/91	17/3951	0.00636105911142864	0.0217494895366812	0.0126298999060827	387/9475/5058	3
R-HSA-1852241	Organelle biogenesis and maintenance	8/91	124/3951	0.00719907127857785	0.0241886898792608	0.0140463403299237	1385/1387/10891/983/5563/2101/4208/1386	8
R-HSA-165159	mTOR signalling	4/91	34/3951	0.0072015363913736	0.0241886898792608	0.0140463403299237	208/5562/5563/6794	4
R-HSA-3769402	Deactivation of the beta-catenin transactivating complex	4/91	34/3951	0.0072015363913736	0.0241886898792608	0.0140463403299237	1499/208/6934/6657	4
R-HSA-881907	Gastrin-CREB signalling pathway via PKC and MAPK	3/91	18/3951	0.00750738998466583	0.0250685361476268	0.014557265898244	5594/5595/1385	3
R-HSA-111465	Apoptotic cleavage of cellular proteins	4/91	35/3951	0.00798993536921431	0.0263714051781582	0.0153138402269699	1499/836/839/999	4
R-HSA-6802948	Signaling by high-kinase activity BRAF mutants	4/91	35/3951	0.00798993536921431	0.0263714051781582	0.0153138402269699	5594/5595/1445/5894	4
R-HSA-3371556	Cellular response to heat stress	5/91	55/3951	0.00814961470698148	0.0267438505614162	0.0155301187701099	5594/5595/1387/2033/2932	5
R-HSA-8862803	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	3/91	19/3951	0.00876815720651849	0.0284466918461481	0.0165189564596491	993/3725/2309	3
R-HSA-8863678	Neurodegenerative Diseases	3/91	19/3951	0.00876815720651849	0.0284466918461481	0.0165189564596491	993/3725/2309	3
R-HSA-69275	G2/M Transition	7/91	103/3951	0.00897702791373734	0.028959790614373	0.016816912238045	993/983/7157/1026/2033/2305/4605	7
R-HSA-5621481	C-type lectin receptors (CLRs)	6/91	80/3951	0.00968530110782458	0.0310459820690201	0.0180283608659624	1387/6885/5894/9252/2033/5058	6
R-HSA-5674135	MAP2K and MAPK activation	4/91	37/3951	0.00973245322303781	0.0310459820690201	0.0180283608659624	5594/5595/1445/5894	4
R-HSA-2173795	Downregulation of SMAD2/3:SMAD4 transcriptional activity	3/91	20/3951	0.0101457138281335	0.0321844588659123	0.0186894728412985	4088/4087/4089	3
R-HSA-5668599	RHO GTPases Activate NADPH Oxidases	3/91	21/3951	0.0116420676246982	0.0367237958107523	0.0213254598218951	5594/5595/5300	3
R-HSA-5633008	TP53 Regulates Transcription of Cell Death Genes	4/91	39/3951	0.0117053079466846	0.0367237958107523	0.0213254598218951	1387/834/839/7157	4
R-HSA-195253	Degradation of beta-catenin by the destruction complex	4/91	40/3951	0.0127813799765524	0.0396639563402795	0.0230328071659841	1499/2932/8312/6934	4
R-HSA-68875	Mitotic Prophase	4/91	40/3951	0.0127813799765524	0.0396639563402795	0.0230328071659841	5594/5595/5925/983	4
R-HSA-5683057	MAPK family signaling cascades	11/91	224/3951	0.0129321399168054	0.0399148750945723	0.0231785153558674	2308/5594/5595/4609/1445/153090/983/3725/5894/5058/2309	11
R-HSA-69273	Cyclin A/B1/B2 associated events during G2/M transition	3/91	22/3951	0.0132588992440157	0.0407033949910374	0.0236364078204015	993/983/2305	3
R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	16/91	386/3951	0.0137062903396892	0.0418518277217248	0.0243033011933695	1499/5594/5595/5795/208/10000/1385/1445/387/9475/6774/6772/9252/5058/4208/466	16
R-HSA-375165	NCAM signaling for neurite out-growth	4/91	41/3951	0.0139188230697585	0.0422747232597453	0.024548876074882	5594/5595/1385/9252	4
R-HSA-112409	RAF-independent MAPK1/3 activation	3/91	23/3951	0.0149975796397342	0.0446021769494179	0.0259004253646726	5594/5595/983	3
R-HSA-201451	Signaling by BMP	3/91	23/3951	0.0149975796397342	0.0446021769494179	0.0259004253646726	4092/4089/4086	3
R-HSA-380972	Energy dependent regulation of mTOR by LKB1-AMPK	3/91	23/3951	0.0149975796397342	0.0446021769494179	0.0259004253646726	5562/5563/6794	3
R-HSA-69205	G1/S-Specific Transcription	3/91	23/3951	0.0149975796397342	0.0446021769494179	0.0259004253646726	5933/983/1869	3
R-HSA-3858494	Beta-catenin independent WNT signaling	6/91	88/3951	0.0150899871575931	0.0446444697771278	0.0259249847539778	1499/6885/387/7976/7471/6934	6
R-HSA-75153	Apoptotic execution phase	4/91	43/3951	0.0163822339161715	0.0482178121965666	0.0280000199869453	1499/836/839/999	4
R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	3/91	24/3951	0.0168591868135033	0.0493671572846686	0.0286674431646615	595/1019/1026	3
