ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-168188	Toll Like Receptor TLR6:TLR2 Cascade	9/90	84/3250	0.000427581084388375	0.00191223762740356	0.00078139818053431	1385/3725/4214/5594/5515/1432/5970/4790/4208	9
R-HSA-181438	Toll Like Receptor 2 (TLR2) Cascade	9/90	84/3250	0.000427581084388375	0.00191223762740356	0.00078139818053431	1385/3725/4214/5594/5515/1432/5970/4790/4208	9
R-HSA-8943724	Regulation of PTEN gene transcription	6/90	37/3250	0.000444133747440722	0.00192431775638227	0.000786334486916585	3725/5594/2475/8841/7157/1958	6
R-HSA-113510	E2F mediated regulation of DNA replication	4/90	14/3250	0.000445222586492171	0.00192431775638227	0.000786334486916585	1869/5515/5925/983	4
R-HSA-1362277	Transcription of E2F targets under negative control by DREAM complex	4/90	14/3250	0.000445222586492171	0.00192431775638227	0.000786334486916585	1869/1874/4149/4609	4
R-HSA-180336	SHC1 events in EGFR signaling	4/90	14/3250	0.000445222586492171	0.00192431775638227	0.000786334486916585	1956/2885/3265/3845	4
R-HSA-9027284	Erythropoietin activates RAS	4/90	14/3250	0.000445222586492171	0.00192431775638227	0.000786334486916585	7409/2885/3265/3845	4
R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	5/90	25/3250	0.000499371101455269	0.00214396659558129	0.000876089651675911	1874/1024/4609/4088/6667	5
R-HSA-166166	MyD88-independent TLR4 cascade 	9/90	86/3250	0.000510345708508498	0.00216225418604916	0.00088356251473078	1385/3725/5594/5515/1432/5970/4790/5781/4208	9
R-HSA-937061	TRIF(TICAM1)-mediated TLR4 signaling 	9/90	86/3250	0.000510345708508498	0.00216225418604916	0.00088356251473078	1385/3725/5594/5515/1432/5970/4790/5781/4208	9
R-HSA-2219530	Constitutive Signaling by Aberrant PI3K in Cancer	8/90	69/3250	0.000529879198570022	0.00223034120182414	0.000911384930460994	1956/2099/6714/7409/2534/3932/2885/5781	8
R-HSA-168138	Toll Like Receptor 9 (TLR9) Cascade	9/90	87/3250	0.000556424542297732	0.00232686626779052	0.000950827994357027	1385/3725/4214/5594/5515/1432/5970/4790/4208	9
R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade	10/90	106/3250	0.000572964005742706	0.00238057303031163	0.000972774203298313	1385/3725/4214/5594/5515/1432/5970/4790/5781/4208	10
R-HSA-5637810	Constitutive Signaling by EGFRvIII	4/90	15/3250	0.000594339867210823	0.00240726336153315	0.000983680680587261	1956/2885/3265/3845	4
R-HSA-5637812	Signaling by EGFRvIII in Cancer	4/90	15/3250	0.000594339867210823	0.00240726336153315	0.000983680680587261	1956/2885/3265/3845	4
R-HSA-9008059	Interleukin-37 signaling	4/90	15/3250	0.000594339867210823	0.00240726336153315	0.000983680680587261	6774/4088/5781/5771	4
R-HSA-9034015	Signaling by NTRK3 (TRKC)	4/90	15/3250	0.000594339867210823	0.00240726336153315	0.000983680680587261	6714/2885/3265/3845	4
R-HSA-5654732	Negative regulation of FGFR3 signaling	5/90	26/3250	0.000604883693269482	0.00241953477307793	0.000988695150816414	5594/5515/6714/2885/5781	5
R-HSA-5685938	HDR through Single Strand Annealing (SSA)	5/90	26/3250	0.000604883693269482	0.00241953477307793	0.000988695150816414	25/545/472/10524/672	5
R-HSA-5654733	Negative regulation of FGFR4 signaling	5/90	27/3250	0.000726292793601163	0.00288723801900709	0.0011798128551026	5594/5515/6714/2885/5781	5
R-HSA-1236382	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	4/90	16/3250	0.00077578125708062	0.00300965740698747	0.00122983712282914	1956/2885/3265/3845	4
R-HSA-1433559	Regulation of KIT signaling	4/90	16/3250	0.00077578125708062	0.00300965740698747	0.00122983712282914	6714/2534/3932/2885	4
R-HSA-1963640	GRB2 events in ERBB2 signaling	4/90	16/3250	0.00077578125708062	0.00300965740698747	0.00122983712282914	1956/2885/3265/3845	4
R-HSA-5637815	Signaling by Ligand-Responsive EGFR Variants in Cancer	4/90	16/3250	0.00077578125708062	0.00300965740698747	0.00122983712282914	1956/2885/3265/3845	4
R-HSA-180292	GAB1 signalosome	4/90	17/3250	0.000993155309812698	0.00380709535428201	0.00155569440760134	1956/6714/2885/5781	4
R-HSA-9029569	NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux	4/90	17/3250	0.000993155309812698	0.00380709535428201	0.00155569440760134	2033/8841/9612/79718	4
R-HSA-1592230	Mitochondrial biogenesis	6/90	43/3250	0.00101909129572261	0.0038291015385497	0.0015646868006496	1385/1432/8841/1387/79718/4208	6
R-HSA-114452	Activation of BH3-only proteins	5/90	29/3250	0.00102267929290458	0.0038291015385497	0.0015646868006496	207/208/10000/1869/7157	5
R-HSA-5654726	Negative regulation of FGFR1 signaling	5/90	29/3250	0.00102267929290458	0.0038291015385497	0.0015646868006496	5594/5515/6714/2885/5781	5
R-HSA-5673000	RAF activation	5/90	29/3250	0.00102267929290458	0.0038291015385497	0.0015646868006496	5515/6714/369/3265/3845	5
R-HSA-450294	MAP kinase activation	7/90	59/3250	0.00104359527462229	0.00388482865235119	0.00158745858628277	1385/3725/5594/5515/1432/4790/4208	7
R-HSA-177929	Signaling by EGFR	6/90	44/3250	0.00115405521556043	0.0042268561242017	0.00172722136490753	1956/6714/2885/3265/3845/5781	6
R-HSA-2559580	Oxidative Stress Induced Senescence	6/90	44/3250	0.00115405521556043	0.0042268561242017	0.00172722136490753	1869/3725/5594/1432/7157/4193	6
R-HSA-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	7/90	60/3250	0.00115516564885015	0.0042268561242017	0.00172722136490753	25/5594/5580/6714/7409/2534/2885	7
R-HSA-210993	Tie2 Signaling	4/90	18/3250	0.00125008815518218	0.00454834334427865	0.00185859077487686	2885/3265/3845/5781	4
R-HSA-202733	Cell surface interactions at the vascular wall	7/90	61/3250	0.00127590725551193	0.00461620377836902	0.00188632060247181	6714/2534/3932/2885/3265/3845/5781	7
R-HSA-5654727	Negative regulation of FGFR2 signaling	5/90	31/3250	0.00140067611287585	0.0050315552330905	0.00205604578011217	5594/5515/6714/2885/5781	5
R-HSA-983705	Signaling by the B Cell Receptor (BCR)	7/90	62/3250	0.00140633531359672	0.0050315552330905	0.00205604578011217	7409/2534/5970/4790/2885/3265/3845	7
R-HSA-597592	Post-translational protein modification	22/90	412/3250	0.00142399413139444	0.00506658685424318	0.00207036076096894	1655/2099/2625/367/2033/9612/8856/5970/55294/4609/5591/4088/7157/672/1387/1487/5241/10155/983/4193/3091/3607	22
R-HSA-383280	Nuclear Receptor transcription pathway	6/90	46/3250	0.00146477282730968	0.00512670489558387	0.00209492681251384	2099/367/9612/8856/5241/3172	6
R-HSA-8848021	Signaling by PTK6	6/90	46/3250	0.00146477282730968	0.00512670489558387	0.00209492681251384	207/1956/6774/3265/3845/3091	6
R-HSA-9006927	Signaling by Non-Receptor Tyrosine Kinases	6/90	46/3250	0.00146477282730968	0.00512670489558387	0.00209492681251384	207/1956/6774/3265/3845/3091	6
R-HSA-5654706	FRS-mediated FGFR3 signaling	4/90	19/3250	0.00155020352580063	0.00539638416548977	0.0022051259257477	2885/3265/3845/5781	4
R-HSA-3769402	Deactivation of the beta-catenin transactivating complex	5/90	32/3250	0.00162422083403746	0.00556382030383045	0.00227354540038838	207/208/1499/1487/6932	5
R-HSA-5687128	MAPK6/MAPK4 signaling	5/90	32/3250	0.00162422083403746	0.00556382030383045	0.00227354540038838	3725/2308/4609/2309/983	5
R-HSA-6802948	Signaling by high-kinase activity BRAF mutants	5/90	32/3250	0.00162422083403746	0.00556382030383045	0.00227354540038838	5594/6714/369/3265/3845	5
R-HSA-168164	Toll Like Receptor 3 (TLR3) Cascade	8/90	83/3250	0.00182049119032632	0.00620315516703784	0.00253479697901187	1385/3725/5594/5515/1432/5970/4790/4208	8
R-HSA-69473	G2/M DNA damage checkpoint	6/90	48/3250	0.0018356357550189	0.00622183908543248	0.00254243179365498	545/472/10524/7157/672/983	6
R-HSA-5655302	Signaling by FGFR1 in disease	5/90	33/3250	0.00187295229506893	0.00629760470650639	0.00257339191995194	6772/6774/2885/3265/3845	5
R-HSA-5218921	VEGFR2 mediated cell proliferation	4/90	20/3250	0.00189710452338857	0.00629760470650639	0.00257339191995194	5580/6714/3265/3845	4
R-HSA-5654712	FRS-mediated FGFR4 signaling	4/90	20/3250	0.00189710452338857	0.00629760470650639	0.00257339191995194	2885/3265/3845/5781	4
R-HSA-9024446	NR1H2 and NR1H3-mediated signaling	4/90	20/3250	0.00189710452338857	0.00629760470650639	0.00257339191995194	2033/8841/9612/79718	4
R-HSA-168898	Toll-like Receptor Cascades	10/90	124/3250	0.0019469392480395	0.00642989167044841	0.00262744837792106	1385/3725/4214/5594/5515/1432/5970/4790/5781/4208	10
R-HSA-1358803	Downregulation of ERBB2:ERBB3 signaling	3/90	10/3250	0.00214065174901332	0.00674947512144665	0.00275803985021521	207/208/10000	3
R-HSA-2197563	NOTCH2 intracellular domain regulates transcription	3/90	10/3250	0.00214065174901332	0.00674947512144665	0.00275803985021521	1385/2033/9794	3
R-HSA-450341	Activation of the AP-1 family of transcription factors	3/90	10/3250	0.00214065174901332	0.00674947512144665	0.00275803985021521	3725/5594/1432	3
R-HSA-8853334	Signaling by FGFR3 fusions in cancer	3/90	10/3250	0.00214065174901332	0.00674947512144665	0.00275803985021521	2885/3265/3845	3
R-HSA-9005891	Loss of function of MECP2 in Rett syndrome	3/90	10/3250	0.00214065174901332	0.00674947512144665	0.00275803985021521	8841/9612/79718	3
R-HSA-9005895	Pervasive developmental disorders	3/90	10/3250	0.00214065174901332	0.00674947512144665	0.00275803985021521	8841/9612/79718	3
R-HSA-195253	Degradation of beta-catenin by the destruction complex	5/90	34/3250	0.00214851304331765	0.00674947512144665	0.00275803985021521	1499/5515/1487/2932/6932	5
R-HSA-5674135	MAP2K and MAPK activation	5/90	34/3250	0.00214851304331765	0.00674947512144665	0.00275803985021521	5594/6714/369/3265/3845	5
R-HSA-5675221	Negative regulation of MAPK pathway	5/90	34/3250	0.00214851304331765	0.00674947512144665	0.00275803985021521	5594/5515/369/3265/3845	5
R-HSA-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	5/90	34/3250	0.00214851304331765	0.00674947512144665	0.00275803985021521	25/472/10524/7157/672	5
R-HSA-448424	Interleukin-17 signaling	7/90	67/3250	0.00222270702595236	0.00694865691608409	0.002839431561002	1385/3725/5594/5515/1432/4790/4208	7
R-HSA-198753	ERK/MAPK targets	4/90	21/3250	0.00229435702253862	0.00705804805356504	0.00288413209119199	5594/5515/1432/4208	4
R-HSA-69563	p53-Dependent G1 DNA Damage Response	4/90	21/3250	0.00229435702253862	0.00705804805356504	0.00288413209119199	472/7157/1026/4193	4
R-HSA-69580	p53-Dependent G1/S DNA damage checkpoint	4/90	21/3250	0.00229435702253862	0.00705804805356504	0.00288413209119199	472/7157/1026/4193	4
R-HSA-3247509	Chromatin modifying enzymes	9/90	106/3250	0.00231249711071774	0.00705804805356504	0.00288413209119199	2033/8841/9612/5970/10524/1387/4790/79718/9575	9
R-HSA-4839726	Chromatin organization	9/90	106/3250	0.00231249711071774	0.00705804805356504	0.00288413209119199	2033/8841/9612/5970/10524/1387/4790/79718/9575	9
R-HSA-2151201	Transcriptional activation of mitochondrial biogenesis	5/90	35/3250	0.0024525609692512	0.00738060403830736	0.00301593823075652	1385/8841/1387/79718/4208	5
R-HSA-5693606	DNA Double Strand Break Response	5/90	35/3250	0.0024525609692512	0.00738060403830736	0.00301593823075652	25/472/10524/7157/672	5
R-HSA-6796648	TP53 Regulates Transcription of DNA Repair Genes	5/90	35/3250	0.0024525609692512	0.00738060403830736	0.00301593823075652	545/3725/472/7157/672	5
R-HSA-1280218	Adaptive Immune System	17/90	297/3250	0.00264210216241803	0.00791401763998703	0.00323390717554227	207/208/10000/2475/5515/6714/7409/868/2534/3932/5970/55294/4790/2885/3265/3845/5781	17
R-HSA-1643713	Signaling by EGFR in Cancer	4/90	22/3250	0.00274547461486857	0.00811048464208879	0.0033141895399186	1956/2885/3265/3845	4
R-HSA-5654693	FRS-mediated FGFR1 signaling	4/90	22/3250	0.00274547461486857	0.00811048464208879	0.0033141895399186	2885/3265/3845/5781	4
R-HSA-9022692	Regulation of MECP2 expression and activity	4/90	22/3250	0.00274547461486857	0.00811048464208879	0.0033141895399186	1385/8841/9612/79718	4
R-HSA-1059683	Interleukin-6 signaling	3/90	11/3250	0.00288472157285922	0.00836829140955558	0.00341953718925939	6772/6774/5781	3
R-HSA-399956	CRMPs in Sema3A signaling	3/90	11/3250	0.00288472157285922	0.00836829140955558	0.00341953718925939	1020/2534/2932	3
R-HSA-5655291	Signaling by FGFR4 in disease	3/90	11/3250	0.00288472157285922	0.00836829140955558	0.00341953718925939	2885/3265/3845	3
R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	3/90	11/3250	0.00288472157285922	0.00836829140955558	0.00341953718925939	1869/7157/1026	3
R-HSA-74751	Insulin receptor signalling cascade	6/90	53/3250	0.00307357618710405	0.00887615723988794	0.00362706654130759	208/5594/2885/3265/3845/5781	6
R-HSA-109581	Apoptosis	9/90	111/3250	0.00317618542939807	0.00913153310951946	0.00373142085220638	207/208/10000/1499/1869/5594/5580/6774/7157	9
R-HSA-195721	Signaling by WNT	12/90	178/3250	0.00321239677310758	0.00919459343058349	0.00375718920831297	207/208/1499/5515/2033/10524/4609/1387/1487/3845/2932/6932	12
R-HSA-69615	G1/S DNA Damage Checkpoints	4/90	23/3250	0.00325390500116308	0.00927218947234081	0.00378889729991043	472/7157/1026/4193	4
R-HSA-74752	Signaling by Insulin receptor	6/90	54/3250	0.00338199184626211	0.00959472576648811	0.00392069539330178	208/5594/2885/3265/3845/5781	6
R-HSA-877300	Interferon gamma signaling	5/90	38/3250	0.00355234810398068	0.0100338253463314	0.00410012477375425	5580/6772/5781/5771/3660	5
R-HSA-5357801	Programmed Cell Death	9/90	113/3250	0.00358592243082136	0.0100844281460653	0.0041208026095396	207/208/10000/1499/1869/5594/5580/6774/7157	9
R-HSA-1368082	RORA activates gene expression	3/90	12/3250	0.00376971313172118	0.0104323026562727	0.00426295466503461	2033/1387/79718	3
R-HSA-442742	CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling	4/90	24/3250	0.00382301774360304	0.0104323026562727	0.00426295466503461	1385/5594/3265/3845	4
R-HSA-5654700	FRS-mediated FGFR2 signaling	4/90	24/3250	0.00382301774360304	0.0104323026562727	0.00426295466503461	2885/3265/3845/5781	4
R-HSA-5654708	Downstream signaling of activated FGFR3	4/90	24/3250	0.00382301774360304	0.0104323026562727	0.00426295466503461	2885/3265/3845/5781	4
R-HSA-8863795	Downregulation of ERBB2 signaling	4/90	24/3250	0.00382301774360304	0.0104323026562727	0.00426295466503461	207/208/10000/1956	4
R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	4/90	24/3250	0.00382301774360304	0.0104323026562727	0.00426295466503461	25/2625/2624/4602	4
R-HSA-9006335	Signaling by Erythropoietin	4/90	24/3250	0.00382301774360304	0.0104323026562727	0.00426295466503461	7409/2885/3265/3845	4
R-HSA-525793	Myogenesis	4/90	25/3250	0.00445609329448832	0.0119144788620832	0.00486861673017458	25/1499/1432/4208	4
R-HSA-5654716	Downstream signaling of activated FGFR4	4/90	25/3250	0.00445609329448832	0.0119144788620832	0.00486861673017458	2885/3265/3845/5781	4
R-HSA-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	4/90	25/3250	0.00445609329448832	0.0119144788620832	0.00486861673017458	545/472/10524/672	4
R-HSA-8939902	Regulation of RUNX2 expression and activity	4/90	25/3250	0.00445609329448832	0.0119144788620832	0.00486861673017458	2099/6772/55294/2932	4
R-HSA-8986944	Transcriptional Regulation by MECP2	5/90	40/3250	0.00445867920149388	0.0119144788620832	0.00486861673017458	1385/8841/9612/79718/4208	5
R-HSA-8876198	RAB GEFs exchange GTP for GDP on RABs	3/90	13/3250	0.00480316899409573	0.0127819869099077	0.00522310677913847	207/208/10000	3
R-HSA-5628897	TP53 Regulates Metabolic Genes	5/90	41/3250	0.0049687993847691	0.0129550882744587	0.00529384123670264	207/208/10000/2475/7157	5
R-HSA-6802946	Signaling by moderate kinase activity BRAF mutants	5/90	41/3250	0.0049687993847691	0.0129550882744587	0.00529384123670264	5594/6714/369/3265/3845	5
R-HSA-6802949	Signaling by RAS mutants	5/90	41/3250	0.0049687993847691	0.0129550882744587	0.00529384123670264	5594/6714/369/3265/3845	5
R-HSA-6802955	Paradoxical activation of RAF signaling by kinase inactive BRAF	5/90	41/3250	0.0049687993847691	0.0129550882744587	0.00529384123670264	5594/6714/369/3265/3845	5
R-HSA-9649948	Signaling downstream of RAS mutants	5/90	41/3250	0.0049687993847691	0.0129550882744587	0.00529384123670264	5594/6714/369/3265/3845	5
R-HSA-3214847	HATs acetylate histones	4/90	26/3250	0.00515631322198266	0.0133360068873768	0.00544949611285421	2033/10524/1387/9575	4
R-HSA-5693579	Homologous DNA Pairing and Strand Exchange	4/90	26/3250	0.00515631322198266	0.0133360068873768	0.00544949611285421	545/472/10524/672	4
R-HSA-76002	Platelet activation, signaling and aggregation	10/90	144/3250	0.00580460776031388	0.0146161162581489	0.00597258755236552	207/5594/5580/6714/7409/2534/3932/1432/2885/5781	10
R-HSA-114604	GPVI-mediated activation cascade	4/90	27/3250	0.00592675155735335	0.0146161162581489	0.00597258755236552	7409/2534/3932/5781	4
R-HSA-5654687	Downstream signaling of activated FGFR1	4/90	27/3250	0.00592675155735335	0.0146161162581489	0.00597258755236552	2885/3265/3845/5781	4
R-HSA-1250347	SHC1 events in ERBB4 signaling	3/90	14/3250	0.00599169983253309	0.0146161162581489	0.00597258755236552	2885/3265/3845	3
R-HSA-1839117	Signaling by cytosolic FGFR1 fusion mutants	3/90	14/3250	0.00599169983253309	0.0146161162581489	0.00597258755236552	6772/6774/2885	3
R-HSA-432142	Platelet sensitization by LDL	3/90	14/3250	0.00599169983253309	0.0146161162581489	0.00597258755236552	5515/1432/5781	3
R-HSA-4839743	phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex	3/90	14/3250	0.00599169983253309	0.0146161162581489	0.00597258755236552	1499/5515/2932	3
R-HSA-5339716	Misspliced GSK3beta mutants stabilize beta-catenin	3/90	14/3250	0.00599169983253309	0.0146161162581489	0.00597258755236552	1499/5515/2932	3
R-HSA-5358747	S33 mutants of beta-catenin aren't phosphorylated	3/90	14/3250	0.00599169983253309	0.0146161162581489	0.00597258755236552	1499/5515/2932	3
R-HSA-5358749	S37 mutants of beta-catenin aren't phosphorylated	3/90	14/3250	0.00599169983253309	0.0146161162581489	0.00597258755236552	1499/5515/2932	3
R-HSA-5358751	S45 mutants of beta-catenin aren't phosphorylated	3/90	14/3250	0.00599169983253309	0.0146161162581489	0.00597258755236552	1499/5515/2932	3
R-HSA-5358752	T41 mutants of beta-catenin aren't phosphorylated	3/90	14/3250	0.00599169983253309	0.0146161162581489	0.00597258755236552	1499/5515/2932	3
R-HSA-69541	Stabilization of p53	3/90	14/3250	0.00599169983253309	0.0146161162581489	0.00597258755236552	472/7157/4193	3
R-HSA-877312	Regulation of IFNG signaling	3/90	14/3250	0.00599169983253309	0.0146161162581489	0.00597258755236552	6772/5781/5771	3
R-HSA-8941858	Regulation of RUNX3 expression and activity	3/90	14/3250	0.00599169983253309	0.0146161162581489	0.00597258755236552	6714/2033/4193	3
R-HSA-5689880	Ub-specific processing proteases	7/90	80/3250	0.00606719312376736	0.0147444240441743	0.00602501799778288	2625/367/4609/4088/7157/4193/3091	7
R-HSA-170834	Signaling by TGF-beta Receptor Complex	6/90	62/3250	0.0067440703182528	0.0162730166547837	0.00664964721101	1874/1024/9612/4609/4088/6667	6
R-HSA-1226099	Signaling by FGFR in disease	5/90	44/3250	0.00674673206029074	0.0162730166547837	0.00664964721101	6772/6774/2885/3265/3845	5
R-HSA-111447	Activation of BAD and translocation to mitochondria 	3/90	15/3250	0.00734103982386364	0.017509739431734	0.00715500957491582	207/208/10000	3
R-HSA-392451	G beta:gamma signalling through PI3Kgamma	3/90	15/3250	0.00734103982386364	0.017509739431734	0.00715500957491582	207/208/10000	3
R-HSA-8876384	Listeria monocytogenes entry into host cells	3/90	15/3250	0.00734103982386364	0.017509739431734	0.00715500957491582	1499/6714/2885	3
R-HSA-5654696	Downstream signaling of activated FGFR2	4/90	29/3250	0.00768999725580089	0.018207199385058	0.00744001282488477	2885/3265/3845/5781	4
R-HSA-5693571	Nonhomologous End-Joining (NHEJ)	4/90	29/3250	0.00768999725580089	0.018207199385058	0.00744001282488477	472/10524/5591/672	4
R-HSA-983231	Factors involved in megakaryocyte development and platelet production	7/90	84/3250	0.0079103677254359	0.0186603546343616	0.00762518577736254	25/1020/2625/7157/2624/3660/4602	7
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	4/90	30/3250	0.00868835141307074	0.0202728199638317	0.00828408792245494	545/5594/472/2932	4
R-HSA-4090294	SUMOylation of intracellular receptors	4/90	30/3250	0.00868835141307074	0.0202728199638317	0.00828408792245494	2099/367/8856/5241	4
R-HSA-4791275	Signaling by WNT in cancer	4/90	30/3250	0.00868835141307074	0.0202728199638317	0.00828408792245494	1499/5515/1487/2932	4
R-HSA-1368108	BMAL1:CLOCK,NPAS2 activates circadian gene expression	3/90	16/3250	0.00885609949312125	0.0202965411870822	0.00829378113234806	1387/79718/9575	3
R-HSA-196299	Beta-catenin phosphorylation cascade	3/90	16/3250	0.00885609949312125	0.0202965411870822	0.00829378113234806	1499/5515/2932	3
R-HSA-3214815	HDACs deacetylate histones	3/90	16/3250	0.00885609949312125	0.0202965411870822	0.00829378113234806	8841/9612/79718	3
R-HSA-3928664	Ephrin signaling	3/90	16/3250	0.00885609949312125	0.0202965411870822	0.00829378113234806	2048/6714/2534	3
R-HSA-5693554	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	3/90	16/3250	0.00885609949312125	0.0202965411870822	0.00829378113234806	472/10524/672	3
R-HSA-112399	IRS-mediated signalling	5/90	47/3250	0.00892967588690831	0.0203925931601736	0.00833303087617423	208/2885/3265/3845/5781	5
R-HSA-5684996	MAPK1/MAPK3 signaling	11/90	178/3250	0.00916168814912296	0.0208485058941173	0.00851933062034867	1956/5594/5515/6714/2534/369/2885/3265/3845/5781/983	11
R-HSA-5693532	DNA Double-Strand Break Repair	7/90	87/3250	0.00954357776102439	0.0216410706975342	0.00884319659101593	25/545/472/10524/5591/7157/672	7
R-HSA-6802952	Signaling by BRAF and RAF fusions	5/90	48/3250	0.00975456427433729	0.0220359079046374	0.0090045390260859	5594/6714/369/3265/3845	5
R-HSA-422475	Axon guidance	15/90	283/3250	0.00978613301355015	0.0220359079046374	0.0090045390260859	25/1020/1385/1956/2048/5594/6714/27/2534/1432/2885/3265/3845/5781/2932	15
R-HSA-69620	Cell Cycle Checkpoints	9/90	134/3250	0.0108806013447476	0.0243592555187193	0.00995392919202324	545/5515/472/10524/7157/672/983/1026/4193	9
R-HSA-373752	Netrin-1 signaling	4/90	32/3250	0.0109314050386799	0.0243592555187193	0.00995392919202324	6714/2534/1432/5781	4
R-HSA-3928662	EPHB-mediated forward signaling	4/90	32/3250	0.0109314050386799	0.0243592555187193	0.00995392919202324	2048/6714/2534/3265	4
R-HSA-6802957	Oncogenic MAPK signaling	5/90	50/3250	0.0115590814928215	0.0256691326944037	0.0104891846577328	5594/6714/369/3265/3845	5
R-HSA-5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	4/90	33/3250	0.0121808467964193	0.0266169529688418	0.010876492713649	3725/2033/8841/1387	4
R-HSA-5619507	Activation of HOX genes during differentiation	4/90	33/3250	0.0121808467964193	0.0266169529688418	0.010876492713649	3725/2033/8841/1387	4
R-HSA-2426168	Activation of gene expression by SREBF (SREBP)	3/90	18/3250	0.0123992016935598	0.0266169529688418	0.010876492713649	1387/6667/79718	3
R-HSA-5654704	SHC-mediated cascade:FGFR3	3/90	18/3250	0.0123992016935598	0.0266169529688418	0.010876492713649	2885/3265/3845	3
R-HSA-5668599	RHO GTPases Activate NADPH Oxidases	3/90	18/3250	0.0123992016935598	0.0266169529688418	0.010876492713649	5594/5580/1432	3
R-HSA-5693537	Resolution of D-Loop Structures	3/90	18/3250	0.0123992016935598	0.0266169529688418	0.010876492713649	472/10524/672	3
R-HSA-5693568	Resolution of D-loop Structures through Holliday Junction Intermediates	3/90	18/3250	0.0123992016935598	0.0266169529688418	0.010876492713649	472/10524/672	3
R-HSA-6803204	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	3/90	18/3250	0.0123992016935598	0.0266169529688418	0.010876492713649	472/7157/1387	3
R-HSA-8862803	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	3/90	18/3250	0.0123992016935598	0.0266169529688418	0.010876492713649	1020/3725/2309	3
R-HSA-8863678	Neurodegenerative Diseases	3/90	18/3250	0.0123992016935598	0.0266169529688418	0.010876492713649	1020/3725/2309	3
R-HSA-2428928	IRS-related events triggered by IGF1R	5/90	51/3250	0.0125415413441806	0.0268330652015026	0.010964802713919	208/2885/3265/3845/5781	5
R-HSA-5685942	HDR through Homologous Recombination (HRR)	4/90	34/3250	0.0135184912968329	0.028672333479989	0.0117163834096065	545/472/10524/672	4
R-HSA-68875	Mitotic Prophase	4/90	34/3250	0.0135184912968329	0.028672333479989	0.0117163834096065	5594/5515/5925/983	4
R-HSA-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	5/90	52/3250	0.0135792883717339	0.028672333479989	0.0117163834096065	208/2885/3265/3845/5781	5
R-HSA-2428924	IGF1R signaling cascade	5/90	52/3250	0.0135792883717339	0.028672333479989	0.0117163834096065	208/2885/3265/3845/5781	5
R-HSA-5654719	SHC-mediated cascade:FGFR4	3/90	19/3250	0.0144333888500147	0.030277206577881	0.0123721831390491	2885/3265/3845	3
R-HSA-912631	Regulation of signaling by CBL	3/90	19/3250	0.0144333888500147	0.030277206577881	0.0123721831390491	7409/2534/2885	3
R-HSA-9607240	FLT3 Signaling	11/90	190/3250	0.0145711057817133	0.0304668575435823	0.0124496802646218	208/1956/5594/5515/6714/2534/369/2885/3265/3845/5781	11
R-HSA-69481	G2/M Checkpoints	6/90	73/3250	0.0146537393438897	0.0305404794092717	0.0124797643875742	545/472/10524/7157/672/983	6
R-HSA-453274	Mitotic G2-G2/M phases	7/90	95/3250	0.0150975538752856	0.0313639506312384	0.0128162596564394	1869/5515/2033/7157/983/1026/4605	7
R-HSA-1500931	Cell-Cell communication	5/90	54/3250	0.0158258417118544	0.0327711963422323	0.0133913028531515	1499/6714/2534/2885/5781	5
R-HSA-397795	G-protein beta:gamma signalling	3/90	21/3250	0.0190375605355661	0.0389212348727129	0.0159043947665548	207/208/10000	3
R-HSA-5654688	SHC-mediated cascade:FGFR1	3/90	21/3250	0.0190375605355661	0.0389212348727129	0.0159043947665548	2885/3265/3845	3
R-HSA-69205	G1/S-Specific Transcription	3/90	21/3250	0.0190375605355661	0.0389212348727129	0.0159043947665548	1869/1874/983	3
R-HSA-933542	TRAF6 mediated NF-kB activation	3/90	21/3250	0.0190375605355661	0.0389212348727129	0.0159043947665548	4214/5970/4790	3
R-HSA-1168372	Downstream signaling events of B Cell Receptor (BCR)	4/90	38/3250	0.0197892019623329	0.0403298926067798	0.0164800149586384	5970/4790/3265/3845	4
R-HSA-5633008	TP53 Regulates Transcription of Cell Death Genes	4/90	39/3250	0.0215951583815185	0.0430861822897139	0.0176063183596412	472/7157/604/1387	4
