ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-112043	PLC beta mediated events	4/56	48/3250	0.00876573971041816	0.0292742628064908	0.0161329072459202	1385/5594/5566/5580	4
R-HSA-112040	G-protein mediated events	4/56	49/3250	0.00942437644231151	0.0312771493179213	0.017236688493175	1385/5594/5566/5580	4
R-HSA-5654732	Negative regulation of FGFR3 signaling	3/56	26/3250	0.00951594862784395	0.0313848988905909	0.0172960687711057	5594/5595/5515	3
R-HSA-373760	L1CAM interactions	5/56	78/3250	0.0102795081463561	0.0336939433686116	0.0185685722201884	1956/8986/9252/5594/5595	5
R-HSA-2173789	TGF-beta receptor signaling activates SMADs	3/56	27/3250	0.0105762422261264	0.0342438086711775	0.0188716003778122	4088/4089/4087	3
R-HSA-5654733	Negative regulation of FGFR4 signaling	3/56	27/3250	0.0105762422261264	0.0342438086711775	0.0188716003778122	5594/5595/5515	3
R-HSA-400253	Circadian Clock	4/56	51/3250	0.010836887842218	0.0348750754195017	0.01921948848572	1385/3091/1386/4208	4
R-HSA-109582	Hemostasis	11/56	299/3250	0.0114163432735138	0.0365185438447942	0.0201251961321296	7157/7534/207/5594/1432/5595/5515/5566/5580/3659/2627	11
R-HSA-110056	MAPK3 (ERK1) activation	2/56	10/3250	0.0120106678330449	0.0366532449387749	0.020199429265496	983/5595	2
R-HSA-111458	Formation of apoptosome	2/56	10/3250	0.0120106678330449	0.0366532449387749	0.020199429265496	5594/5595	2
R-HSA-176412	Phosphorylation of the APC/C	2/56	10/3250	0.0120106678330449	0.0366532449387749	0.020199429265496	983/5347	2
R-HSA-390471	Association of TriC/CCT with target proteins during biosynthesis	2/56	10/3250	0.0120106678330449	0.0366532449387749	0.020199429265496	7157/6774	2
R-HSA-74749	Signal attenuation	2/56	10/3250	0.0120106678330449	0.0366532449387749	0.020199429265496	5594/5595	2
R-HSA-9020956	Interleukin-27 signaling	2/56	10/3250	0.0120106678330449	0.0366532449387749	0.020199429265496	6772/6774	2
R-HSA-9020958	Interleukin-21 signaling	2/56	10/3250	0.0120106678330449	0.0366532449387749	0.020199429265496	6772/6774	2
R-HSA-9627069	Regulation of the apoptosome activity	2/56	10/3250	0.0120106678330449	0.0366532449387749	0.020199429265496	5594/5595	2
R-HSA-165159	mTOR signalling	3/56	29/3250	0.0128955006212627	0.0384691619656769	0.0212001725175105	207/208/5562	3
R-HSA-389356	CD28 co-stimulation	3/56	29/3250	0.0128955006212627	0.0384691619656769	0.0212001725175105	207/208/10000	3
R-HSA-4641262	Disassembly of the destruction complex and recruitment of AXIN to the membrane	3/56	29/3250	0.0128955006212627	0.0384691619656769	0.0212001725175105	1499/8312/5515	3
R-HSA-5654726	Negative regulation of FGFR1 signaling	3/56	29/3250	0.0128955006212627	0.0384691619656769	0.0212001725175105	5594/5595/5515	3
R-HSA-1912422	Pre-NOTCH Expression and Processing	3/56	30/3250	0.0141557570450107	0.0415287679055286	0.0228863068247338	3725/4851/7157	3
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	3/56	30/3250	0.0141557570450107	0.0415287679055286	0.0228863068247338	472/5594/5595	3
R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	3/56	30/3250	0.0141557570450107	0.0415287679055286	0.0228863068247338	7157/983/5347	3
R-HSA-1059683	Interleukin-6 signaling	2/56	11/3250	0.014518544296374	0.0416721460614842	0.022965321845758	6772/6774	2
R-HSA-156711	Polo-like kinase mediated events	2/56	11/3250	0.014518544296374	0.0416721460614842	0.022965321845758	5347/2305	2
R-HSA-8984722	Interleukin-35 Signalling	2/56	11/3250	0.014518544296374	0.0416721460614842	0.022965321845758	6772/6774	2
R-HSA-9634600	Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	2/56	11/3250	0.014518544296374	0.0416721460614842	0.022965321845758	5515/5566	2
R-HSA-5654727	Negative regulation of FGFR2 signaling	3/56	31/3250	0.0154838067657327	0.0442037709279789	0.0243604882901737	5594/5595/5515	3
R-HSA-111461	Cytochrome c-mediated apoptotic response	2/56	12/3250	0.0172312164758347	0.0481567155193065	0.0265389372868812	5594/5595	2
R-HSA-170968	Frs2-mediated activation	2/56	12/3250	0.0172312164758347	0.0481567155193065	0.0265389372868812	5594/5595	2
R-HSA-381771	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)	2/56	12/3250	0.0172312164758347	0.0481567155193065	0.0265389372868812	1499/6934	2
R-HSA-6803207	TP53 Regulates Transcription of Caspase Activators and Caspases	2/56	12/3250	0.0172312164758347	0.0481567155193065	0.0265389372868812	472/7157	2
