ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-1989781	PPARA activates gene expression	9/125	59/3951	7.85415724447406e-05	0.000450222557006072	0.000234355292831385	10891/2033/5468/1387/406/6095/6667/9575/2101	9
R-HSA-69278	Cell Cycle, Mitotic	21/125	270/3951	8.48568336837121e-05	0.000482623241576113	0.0002512208891952	1869/4149/4609/7157/898/983/1453/2932/2033/3065/25/5594/5595/6714/1026/207/1874/5515/5933/4605/7027	21
R-HSA-400206	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	9/125	60/3951	8.99646288752618e-05	0.000504819214609198	0.000262774605638102	10891/2033/5468/1387/406/6095/6667/9575/2101	9
R-HSA-422475	Axon guidance	25/125	356/3951	9.0146288323071e-05	0.000504819214609198	0.000262774605638102	1020/1956/2043/2932/25/27/2064/5594/1432/5595/5979/6714/5599/5295/6464/5290/1385/2534/6197/5058/5062/5879/5747/387/10451	25
R-HSA-201722	Formation of the beta-catenin:TCF transactivating complex	6/125	25/3951	9.61004126573757e-05	0.000528711584936783	0.000275211351326261	1499/4609/2033/3065/1387/6932	6
R-HSA-1963642	PI3K events in ERBB2 signaling	5/125	16/3951	9.65915395557584e-05	0.000528711584936783	0.000275211351326261	1956/2064/2066/5295/5290	5
R-HSA-9614657	FOXO-mediated transcription of cell death genes	5/125	16/3951	9.65915395557584e-05	0.000528711584936783	0.000275211351326261	2308/2033/1387/6794/2309	5
R-HSA-5689880	Ub-specific processing proteases	11/125	91/3951	0.000112729423755151	0.000612440451445893	0.000318794913997284	367/2625/4609/4088/4089/7157/4193/7189/5728/4087/3091	11
R-HSA-1236394	Signaling by ERBB4	8/125	49/3951	0.000121597268121595	0.000637511377975039	0.000331845136019396	1956/2099/2066/6714/5295/6464/51741/5290	8
R-HSA-383280	Nuclear Receptor transcription pathway	8/125	49/3951	0.000121597268121595	0.000637511377975039	0.000331845136019396	367/2099/8856/2908/5468/6095/3172/2101	8
R-HSA-1839124	FGFR1 mutant receptor activation	6/125	26/3951	0.000121722639476003	0.000637511377975039	0.000331845136019396	2253/6772/5295/6774/5290/1523	6
R-HSA-354192	Integrin alphaIIb beta3 signaling	6/125	26/3951	0.000121722639476003	0.000637511377975039	0.000331845136019396	6714/1398/5170/6464/207/5747	6
R-HSA-9006921	Integrin signaling	6/125	26/3951	0.000121722639476003	0.000637511377975039	0.000331845136019396	6714/1398/5170/6464/207/5747	6
R-HSA-3899300	SUMOylation of transcription cofactors	7/125	37/3951	0.000125208853037037	0.000651086035792591	0.000338911181152882	7341/7329/10891/2033/1387/9063/10155	7
R-HSA-1226099	Signaling by FGFR in disease	8/125	50/3951	0.000140963935295105	0.000727813793580401	0.000378850442002522	2253/6772/2261/2264/5295/6774/5290/1523	8
R-HSA-2424491	DAP12 signaling	6/125	27/3951	0.000152483610990279	0.000770889366673076	0.000401272660500734	5295/6464/5290/2534/5879/10451	6
R-HSA-5654732	Negative regulation of FGFR3 signaling	6/125	27/3951	0.000152483610990279	0.000770889366673076	0.000401272660500734	2253/2261/5594/5595/6714/5515	6
R-HSA-8941326	RUNX2 regulates bone development	6/125	27/3951	0.000152483610990279	0.000770889366673076	0.000401272660500734	367/4089/25/5594/5595/6714	6
R-HSA-5621481	C-type lectin receptors (CLRs)	10/125	80/3951	0.000176334428710326	0.00088532044207667	0.00046083770842626	2033/5580/6714/1387/5170/5970/7189/2534/5058/5062	10
R-HSA-3928664	Ephrin signaling	5/125	18/3951	0.000180046009713722	0.000888116952661267	0.000462293381952077	6714/2534/5058/5062/5879	5
R-HSA-881907	Gastrin-CREB signalling pathway via PKC and MAPK	5/125	18/3951	0.000180046009713722	0.000888116952661267	0.000462293381952077	1956/5594/5595/1385/6197	5
R-HSA-2029482	Regulation of actin dynamics for phagocytic cup formation	8/125	52/3951	0.000187367482608819	0.000888116952661267	0.000462293381952077	25/5594/5595/1398/5058/5879/5747/10451	8
R-HSA-2644602	Signaling by NOTCH1 PEST Domain Mutants in Cancer	8/125	52/3951	0.000187367482608819	0.000888116952661267	0.000462293381952077	4609/55294/8850/2033/3065/9794/4851/1387	8
R-HSA-2644603	Signaling by NOTCH1 in Cancer	8/125	52/3951	0.000187367482608819	0.000888116952661267	0.000462293381952077	4609/55294/8850/2033/3065/9794/4851/1387	8
R-HSA-2644606	Constitutive Signaling by NOTCH1 PEST Domain Mutants	8/125	52/3951	0.000187367482608819	0.000888116952661267	0.000462293381952077	4609/55294/8850/2033/3065/9794/4851/1387	8
R-HSA-2894858	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	8/125	52/3951	0.000187367482608819	0.000888116952661267	0.000462293381952077	4609/55294/8850/2033/3065/9794/4851/1387	8
R-HSA-2894862	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	8/125	52/3951	0.000187367482608819	0.000888116952661267	0.000462293381952077	4609/55294/8850/2033/3065/9794/4851/1387	8
R-HSA-5654733	Negative regulation of FGFR4 signaling	6/125	28/3951	0.000189090834701231	0.000888116952661267	0.000462293381952077	2253/2264/5594/5595/6714/5515	6
R-HSA-5689896	Ovarian tumor domain proteases	6/125	28/3951	0.000189090834701231	0.000888116952661267	0.000462293381952077	2099/7157/983/7189/5728/387	6
R-HSA-1980143	Signaling by NOTCH1	9/125	66/3951	0.000191889265584605	0.000889779524494217	0.000463158803958818	4609/55294/8850/2033/3065/9794/4851/1387/3091	9
R-HSA-6806834	Signaling by MET	9/125	66/3951	0.000191889265584605	0.000889779524494217	0.000463158803958818	6714/1398/5295/6464/6774/5290/5771/5879/5747	9
R-HSA-5633007	Regulation of TP53 Activity	12/125	114/3951	0.000210568432816187	0.000970214044874582	0.000505027553723033	1020/7157/983/4193/2033/3065/1432/5170/6794/207/5515/6872	12
R-HSA-3232118	SUMOylation of transcription factors	5/125	19/3951	0.000238200524719146	0.001090628817582	0.00056770730816877	7341/7157/7329/4193/9063	5
R-HSA-418885	DCC mediated attractive signaling	4/125	11/3951	0.000265246673841382	0.00119197270713905	0.000620460055769315	6714/2534/5879/5747	4
R-HSA-4755510	SUMOylation of immune response proteins	4/125	11/3951	0.000265246673841382	0.00119197270713905	0.000620460055769315	7341/7329/9641/5970	4
R-HSA-9614399	Regulation of localization of FOXO transcription factors	4/125	11/3951	0.000265246673841382	0.00119197270713905	0.000620460055769315	2308/10971/207/2309	4
R-HSA-114452	Activation of BH3-only proteins	6/125	30/3951	0.000282936262608316	0.001263666252631	0.000657778847523369	1869/7157/10971/5599/207/7027	6
R-HSA-373752	Netrin-1 signaling	7/125	42/3951	0.000287640794113079	0.00126910604917771	0.000660610436240564	1432/6714/5599/2534/5058/5879/5747	7
R-HSA-9012852	Signaling by NOTCH3	7/125	42/3951	0.000287640794113079	0.00126910604917771	0.000660610436240564	1956/6772/8850/2033/9794/4851/1387	7
R-HSA-2173795	Downregulation of SMAD2/3:SMAD4 transcriptional activity	5/125	20/3951	0.000309614821308038	0.00135782885489308	0.000706793504571299	142/4088/4089/3065/4087	5
R-HSA-201681	TCF dependent signaling in response to WNT	12/125	119/3951	0.000316182062711788	0.00137823418880248	0.000717415135871735	1499/4609/1855/2932/2033/3065/1387/207/857/5515/6932/55553	12
R-HSA-5654738	Signaling by FGFR2	8/125	56/3951	0.000318054043569803	0.00137823418880248	0.000717415135871735	2253/5594/5595/6714/5295/6464/5290/5515	8
R-HSA-5625740	RHO GTPases activate PKNs	6/125	31/3951	0.000341850627094534	0.0014639250383813	0.000762019973709178	367/10971/5170/5058/5879/387	6
R-HSA-6804757	Regulation of TP53 Degradation	6/125	31/3951	0.000341850627094534	0.0014639250383813	0.000762019973709178	7157/983/4193/5170/207/5515	6
R-HSA-373755	Semaphorin interactions	8/125	57/3951	0.00036029619013607	0.00153389255215824	0.000798440310550848	1020/2932/2064/2534/5058/5062/5879/387	8
R-HSA-389359	CD28 dependent Vav1 pathway	4/125	12/3951	0.000388170858151883	0.0016334588712981	0.00085026777569016	2534/5058/5062/5879	4
R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	4/125	12/3951	0.000388170858151883	0.0016334588712981	0.00085026777569016	1869/7157/898/1026	4
R-HSA-445144	Signal transduction by L1	5/125	21/3951	0.000396157648928325	0.00163865209329443	0.000852971014438977	1956/5594/5595/5058/5879	5
R-HSA-5668599	RHO GTPases Activate NADPH Oxidases	5/125	21/3951	0.000396157648928325	0.00163865209329443	0.000852971014438977	5594/1432/5595/5580/5879	5
R-HSA-8940973	RUNX2 regulates osteoblast differentiation	5/125	21/3951	0.000396157648928325	0.00163865209329443	0.000852971014438977	367/25/5594/5595/6714	5
R-HSA-8878171	Transcriptional regulation by RUNX1	11/125	105/3951	0.000407317903913074	0.00166733257762373	0.000867900127160994	2099/2625/4602/8850/2033/3065/25/6714/1387/2624/1997	11
R-HSA-2172127	DAP12 interactions	6/125	32/3951	0.000409962268399241	0.00166733257762373	0.000867900127160994	5295/6464/5290/2534/5879/10451	6
R-HSA-6806003	Regulation of TP53 Expression and Degradation	6/125	32/3951	0.000409962268399241	0.00166733257762373	0.000867900127160994	7157/983/4193/5170/207/5515	6
R-HSA-5655302	Signaling by FGFR1 in disease	6/125	33/3951	0.000488235973734617	0.0019746432715489	0.00102786520786235	2253/6772/5295/6774/5290/1523	6
R-HSA-1250196	SHC1 events in ERBB2 signaling	5/125	22/3951	0.000499799194174529	0.00199919677669812	0.00104064609544726	1956/2064/2066/5580/6464	5
R-HSA-389357	CD28 dependent PI3K/Akt signaling	5/125	22/3951	0.000499799194174529	0.00199919677669812	0.00104064609544726	5170/5295/5290/2534/207	5
R-HSA-198323	AKT phosphorylates targets in the cytosol	4/125	13/3951	0.000547035048960882	0.00217618314559302	0.00113277318162737	2932/4193/1026/207	4
R-HSA-1295596	Spry regulation of FGF signaling	4/125	14/3951	0.000747212804474683	0.00289346234924239	0.00150614003141593	5594/5595/6714/5515	4
R-HSA-169893	Prolonged ERK activation events	4/125	14/3951	0.000747212804474683	0.00289346234924239	0.00150614003141593	5594/5595/4914/1398	4
R-HSA-390471	Association of TriC/CCT with target proteins during biosynthesis	4/125	14/3951	0.000747212804474683	0.00289346234924239	0.00150614003141593	7157/898/55294/6774	4
R-HSA-6785631	ERBB2 Regulates Cell Motility	4/125	14/3951	0.000747212804474683	0.00289346234924239	0.00150614003141593	1956/2064/2066/387	4
R-HSA-918233	TRAF3-dependent IRF activation pathway	4/125	14/3951	0.000747212804474683	0.00289346234924239	0.00150614003141593	2033/1387/9641/29110	4
R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	7/125	49/3951	0.000762010279232068	0.00293515070519019	0.00152784015886129	10891/2033/5468/1387/5970/1050/1051	7
R-HSA-1834949	Cytosolic sensors of pathogen-associated DNA 	6/125	37/3951	0.000923919351708508	0.0035215355394963	0.00183307228776557	1499/2033/1387/29110/148022/5970	6
R-HSA-76009	Platelet Aggregation (Plug Formation)	6/125	37/3951	0.000923919351708508	0.0035215355394963	0.00183307228776557	6714/1398/5170/6464/207/5747	6
R-HSA-5654708	Downstream signaling of activated FGFR3	5/125	25/3951	0.000934374266740154	0.00354283576138975	0.00184415973698715	2253/2261/5295/6464/5290	5
R-HSA-202403	TCR signaling	8/125	66/3951	0.000986637377635392	0.00369257320552866	0.00192210288315546	5170/5295/5290/5970/7189/5058/5062/5728	8
R-HSA-1181150	Signaling by NODAL	4/125	15/3951	0.000994154324565409	0.00369257320552866	0.00192210288315546	4088/4089/4087/2309	4
R-HSA-5637810	Constitutive Signaling by EGFRvIII	4/125	15/3951	0.000994154324565409	0.00369257320552866	0.00192210288315546	1956/5295/6464/5290	4
R-HSA-5637812	Signaling by EGFRvIII in Cancer	4/125	15/3951	0.000994154324565409	0.00369257320552866	0.00192210288315546	1956/5295/6464/5290	4
R-HSA-2682334	EPH-Ephrin signaling	9/125	83/3951	0.00108277630550502	0.00400132563658706	0.00208281843431368	2043/6714/2534/5058/5062/5879/5747/387/10451	9
R-HSA-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	7/125	52/3951	0.00109696904185488	0.00401303247472538	0.00208891221934809	2253/2261/2264/5170/5295/6464/5290	7
R-HSA-2428924	IGF1R signaling cascade	7/125	52/3951	0.00109696904185488	0.00401303247472538	0.00208891221934809	2253/2261/2264/5170/5295/6464/5290	7
R-HSA-350054	Notch-HLH transcription pathway	5/125	26/3951	0.0011278627494221	0.00406477268108557	0.00211584465759226	8850/3065/9794/4851/1387	5
R-HSA-442742	CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling	5/125	26/3951	0.0011278627494221	0.00406477268108557	0.00211584465759226	5594/5595/5170/1385/6197	5
R-HSA-5654716	Downstream signaling of activated FGFR4	5/125	26/3951	0.0011278627494221	0.00406477268108557	0.00211584465759226	2253/2264/5295/6464/5290	5
R-HSA-113510	E2F mediated regulation of DNA replication	4/125	16/3951	0.00129334191956863	0.00459294106071201	0.00239077325311788	1869/983/5515/7027	4
R-HSA-399954	Sema3A PAK dependent Axon repulsion	4/125	16/3951	0.00129334191956863	0.00459294106071201	0.00239077325311788	2534/5058/5062/5879	4
R-HSA-9008059	Interleukin-37 signaling	4/125	16/3951	0.00129334191956863	0.00459294106071201	0.00239077325311788	4088/6774/29110/5771	4
R-HSA-3928662	EPHB-mediated forward signaling	6/125	40/3951	0.00141155045790169	0.00498839190947783	0.00259661811366689	6714/2534/5058/5879/5747/387	6
R-HSA-6807070	PTEN Regulation	8/125	71/3951	0.0016011743469088	0.00558599167089522	0.00290768797212591	3725/7157/3065/5468/5594/5595/207/5728	8
R-HSA-933541	TRAF6 mediated IRF7 activation	5/125	28/3951	0.00160181134625955	0.00558599167089522	0.00290768797212591	2033/1387/9641/29110/7189	5
R-HSA-375165	NCAM signaling for neurite out-growth	6/125	41/3951	0.00161134375121978	0.00558599167089522	0.00290768797212591	5594/5595/6714/1385/2534/5747	6
R-HSA-8943724	Regulation of PTEN gene transcription	6/125	41/3951	0.00161134375121978	0.00558599167089522	0.00290768797212591	3725/7157/3065/5468/5594/5595	6
R-HSA-1236382	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	4/125	17/3951	0.00165024982295005	0.00558782265631458	0.00290864105881037	1956/5295/6464/5290	4
R-HSA-180292	GAB1 signalosome	4/125	17/3951	0.00165024982295005	0.00558782265631458	0.00290864105881037	1956/6714/5295/5290	4
R-HSA-3232142	SUMOylation of ubiquitinylation proteins	4/125	17/3951	0.00165024982295005	0.00558782265631458	0.00290864105881037	7341/7329/4193/9063	4
R-HSA-5637815	Signaling by Ligand-Responsive EGFR Variants in Cancer	4/125	17/3951	0.00165024982295005	0.00558782265631458	0.00290864105881037	1956/5295/6464/5290	4
R-HSA-9034015	Signaling by NTRK3 (TRKC)	4/125	17/3951	0.00165024982295005	0.00558782265631458	0.00290864105881037	6714/5295/6464/5290	4
R-HSA-438064	Post NMDA receptor activation events	8/125	72/3951	0.00175432910233593	0.00591273882639148	0.00307777035497532	2066/5594/5595/6714/5170/1385/6197/5879	8
R-HSA-556833	Metabolism of lipids	14/125	184/3951	0.00176965457560381	0.00593690567299342	0.00309034997437483	7329/10891/2033/5468/1387/5295/5290/406/6095/6667/857/5728/9575/2101	14
R-HSA-5654710	PI-3K cascade:FGFR3	4/125	18/3951	0.00207030805530328	0.00689694388098889	0.00359008067836322	2253/2261/5295/5290	4
R-HSA-109704	PI3K Cascade	6/125	43/3951	0.00207476745870408	0.00689694388098889	0.00359008067836322	2253/2261/2264/5170/5295/5290	6
R-HSA-4641262	Disassembly of the destruction complex and recruitment of AXIN to the membrane	5/125	30/3951	0.00220796312219552	0.00727329028487936	0.00378598106211187	1499/1855/2932/857/5515	5
R-HSA-5654726	Negative regulation of FGFR1 signaling	5/125	30/3951	0.00220796312219552	0.00727329028487936	0.00378598106211187	2253/5594/5595/6714/5515	5
R-HSA-69242	S Phase	9/125	92/3951	0.00225221237227578	0.00738563336494039	0.00384445924143803	1869/4149/4609/898/2932/1026/207/1874/7027	9
R-HSA-442755	Activation of NMDA receptors and postsynaptic events	8/125	76/3951	0.00248661445211673	0.00811773686610304	0.00422554261393449	2066/5594/5595/6714/5170/1385/6197/5879	8
R-HSA-5654720	PI-3K cascade:FGFR4	4/125	19/3951	0.00255887006345905	0.00819584606259857	0.00426620095797496	2253/2264/5295/5290	4
R-HSA-6804758	Regulation of TP53 Activity through Acetylation	4/125	19/3951	0.00255887006345905	0.00819584606259857	0.00426620095797496	7157/2033/3065/207	4
R-HSA-8862803	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	4/125	19/3951	0.00255887006345905	0.00819584606259857	0.00426620095797496	1020/3725/5052/2309	4
R-HSA-8863678	Neurodegenerative Diseases	4/125	19/3951	0.00255887006345905	0.00819584606259857	0.00426620095797496	1020/3725/5052/2309	4
R-HSA-5663213	RHO GTPases Activate WASPs and WAVEs	5/125	31/3951	0.00256683090971494	0.00819584606259857	0.00426620095797496	25/5594/5595/5879/5747	5
R-HSA-195721	Signaling by WNT	14/125	192/3951	0.00264436553115686	0.00840654195057727	0.00437587493089621	1499/4609/1855/2932/2033/3065/1387/207/5879/857/5515/387/6932/55553	14
R-HSA-1592230	Mitochondrial biogenesis	6/125	46/3951	0.00295036583934444	0.00933854926540328	0.00486101465521281	10891/1432/1387/1385/2101/4208	6
R-HSA-5654727	Negative regulation of FGFR2 signaling	5/125	32/3951	0.0029662510284771	0.009348185059443	0.00486603039531446	2253/5594/5595/6714/5515	5
R-HSA-167044	Signalling to RAS	4/125	20/3951	0.0031211838739968	0.00960231343075908	0.00499831236997291	1432/4914/6714/6464	4
R-HSA-389513	CTLA4 inhibitory signaling	4/125	20/3951	0.0031211838739968	0.00960231343075908	0.00499831236997291	6714/2534/207/5515	4
R-HSA-450321	JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1	4/125	20/3951	0.0031211838739968	0.00960231343075908	0.00499831236997291	5599/7189/5602/5601	4
R-HSA-912631	Regulation of signaling by CBL	4/125	20/3951	0.0031211838739968	0.00960231343075908	0.00499831236997291	1398/5295/5290/2534	4
R-HSA-1250342	PI3K events in ERBB4 signaling	3/125	10/3951	0.00315240784333986	0.00960231343075908	0.00499831236997291	2066/5295/5290	3
R-HSA-74749	Signal attenuation	3/125	10/3951	0.00315240784333986	0.00960231343075908	0.00499831236997291	5594/5595/6464	3
R-HSA-8853334	Signaling by FGFR3 fusions in cancer	3/125	10/3951	0.00315240784333986	0.00960231343075908	0.00499831236997291	2261/5295/5290	3
R-HSA-9013973	TICAM1-dependent activation of IRF3/IRF7	3/125	10/3951	0.00315240784333986	0.00960231343075908	0.00499831236997291	9641/29110/148022	3
R-HSA-983231	Factors involved in megakaryocyte development and platelet production	9/125	97/3951	0.00324389408289079	0.00983981205143539	0.00512193802561703	1020/2625/4602/7157/3065/25/5879/3660/2624	9
R-HSA-194315	Signaling by Rho GTPases	18/125	285/3951	0.00329602071672098	0.00991548487672997	0.00516132816024116	367/1499/1855/10971/25/5594/1432/5595/5580/6714/5170/5058/5062/5879/5515/5747/387/10451	18
R-HSA-112399	IRS-mediated signalling	6/125	47/3951	0.00329608151122068	0.00991548487672997	0.00516132816024116	2253/2261/2264/5170/5295/5290	6
R-HSA-202424	Downstream TCR signaling	6/125	48/3951	0.00367116134050702	0.0109983763616836	0.00572500793841251	5170/5295/5290/5970/7189/5728	6
R-HSA-1368108	BMAL1:CLOCK,NPAS2 activates circadian gene expression	4/125	21/3951	0.00376236651518938	0.0112254214059749	0.00584319217199387	1387/406/9575/8553	4
R-HSA-3769402	Deactivation of the beta-catenin transactivating complex	5/125	34/3951	0.00389686897567585	0.0115792678134368	0.00602738058536329	1499/3065/207/6932/55553	5
R-HSA-193704	p75 NTR receptor-mediated signalling	8/125	82/3951	0.0040121003065747	0.0118732074113268	0.00618038558137309	836/3065/5599/5970/7189/5879/387/10451	8
R-HSA-113501	Inhibition of replication initiation of damaged DNA by RB1/E2F1	3/125	11/3951	0.0042350932819018	0.0123821201173675	0.00644529098070027	1869/5515/7027	3
R-HSA-2197563	NOTCH2 intracellular domain regulates transcription	3/125	11/3951	0.0042350932819018	0.0123821201173675	0.00644529098070027	2033/9794/1385	3
R-HSA-5655291	Signaling by FGFR4 in disease	3/125	11/3951	0.0042350932819018	0.0123821201173675	0.00644529098070027	2264/5295/5290	3
R-HSA-5655332	Signaling by FGFR3 in disease	4/125	22/3951	0.0044873814754149	0.0130151940800878	0.00677482629964087	2253/2261/5295/5290	4
R-HSA-8853338	Signaling by FGFR3 point mutants in cancer	4/125	22/3951	0.0044873814754149	0.0130151940800878	0.00677482629964087	2253/2261/5295/5290	4
R-HSA-2428928	IRS-related events triggered by IGF1R	6/125	51/3951	0.00498747073360754	0.0144082487859773	0.00749995599038727	2253/2261/2264/5170/5295/5290	6
R-HSA-112409	RAF-independent MAPK1/3 activation	4/125	23/3951	0.00530101897937137	0.0151338894783622	0.0078776752634621	983/5594/5595/1843	4
R-HSA-1643713	Signaling by EGFR in Cancer	4/125	23/3951	0.00530101897937137	0.0151338894783622	0.0078776752634621	1956/5295/6464/5290	4
R-HSA-397795	G-protein beta:gamma signalling	4/125	23/3951	0.00530101897937137	0.0151338894783622	0.0078776752634621	5170/207/5058/387	4
R-HSA-111461	Cytochrome c-mediated apoptotic response	3/125	12/3951	0.0055174007564851	0.0154487221181583	0.00804155575843982	836/5594/5595	3
R-HSA-1502540	Signaling by Activin	3/125	12/3951	0.0055174007564851	0.0154487221181583	0.00804155575843982	4088/4089/4087	3
R-HSA-170968	Frs2-mediated activation	3/125	12/3951	0.0055174007564851	0.0154487221181583	0.00804155575843982	5594/5595/4914	3
R-HSA-202670	ERKs are inactivated	3/125	12/3951	0.0055174007564851	0.0154487221181583	0.00804155575843982	5594/5595/5515	3
R-HSA-8866910	TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	3/125	12/3951	0.0055174007564851	0.0154487221181583	0.00804155575843982	1956/2099/2064	3
R-HSA-2151201	Transcriptional activation of mitochondrial biogenesis	5/125	37/3951	0.00566002301179951	0.0157270868419467	0.00818645353253444	10891/1387/1385/2101/4208	5
R-HSA-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	5/125	37/3951	0.00566002301179951	0.0157270868419467	0.00818645353253444	7341/7157/7329/25/5599	5
R-HSA-982772	Growth hormone receptor signaling	4/125	24/3951	0.00620787887606092	0.0171837863945717	0.00894471240897311	6772/5594/5595/6774	4
R-HSA-5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	5/125	38/3951	0.00635561371519465	0.0173943112205327	0.00905429733862317	3725/2033/1387/9063/10664	5
R-HSA-5619507	Activation of HOX genes during differentiation	5/125	38/3951	0.00635561371519465	0.0173943112205327	0.00905429733862317	3725/2033/1387/9063/10664	5
R-HSA-5693606	DNA Double Strand Break Response	5/125	38/3951	0.00635561371519465	0.0173943112205327	0.00905429733862317	7341/7157/7329/25/5599	5
R-HSA-3371568	Attenuation phase	3/125	13/3951	0.00700851046874237	0.0188970208194239	0.00983650592104192	2033/1387/2288	3
R-HSA-428540	Activation of RAC1	3/125	13/3951	0.00700851046874237	0.0188970208194239	0.00983650592104192	5058/5062/5879	3
R-HSA-452723	Transcriptional regulation of pluripotent stem cells	3/125	13/3951	0.00700851046874237	0.0188970208194239	0.00983650592104192	4089/6774/4087	3
R-HSA-8847993	ERBB2 Activates PTK6 Signaling	3/125	13/3951	0.00700851046874237	0.0188970208194239	0.00983650592104192	1956/2064/2066	3
R-HSA-8853659	RET signaling	5/125	39/3951	0.00710919732370294	0.019097769932309	0.00994100227824067	5979/6714/5295/6464/5290	5
R-HSA-8863795	Downregulation of ERBB2 signaling	4/125	25/3951	0.00721235594450296	0.0193036585573462	0.0100481739164902	1956/2064/2066/207	4
R-HSA-3371556	Cellular response to heat stress	6/125	55/3951	0.0072443939326594	0.0193183838204251	0.010055838888596	2932/2033/5594/5595/1387/2288	6
R-HSA-195253	Degradation of beta-catenin by the destruction complex	5/125	40/3951	0.00792314687596026	0.0210512807507265	0.0109578673659074	1499/2932/3065/5515/6932	5
R-HSA-3928663	EPHA-mediated growth cone collapse	4/125	26/3951	0.00831862743451766	0.0217059525889923	0.01129864507235	2043/6714/2534/387	4
R-HSA-5250913	Positive epigenetic regulation of rRNA expression	4/125	26/3951	0.00831862743451766	0.0217059525889923	0.01129864507235	2932/8850/2033/3065	4
R-HSA-525793	Myogenesis	4/125	26/3951	0.00831862743451766	0.0217059525889923	0.01129864507235	1499/25/1432/4208	4
R-HSA-69563	p53-Dependent G1 DNA Damage Response	4/125	26/3951	0.00831862743451766	0.0217059525889923	0.01129864507235	7157/898/4193/1026	4
R-HSA-69580	p53-Dependent G1/S DNA damage checkpoint	4/125	26/3951	0.00831862743451766	0.0217059525889923	0.01129864507235	7157/898/4193/1026	4
R-HSA-1368082	RORA activates gene expression	3/125	14/3951	0.00871613710445173	0.0218053189417212	0.0113503684485535	2033/1387/6095	3
R-HSA-372708	p130Cas linkage to MAPK signaling for integrins	3/125	14/3951	0.00871613710445173	0.0218053189417212	0.0113503684485535	6714/1398/5747	3
R-HSA-399956	CRMPs in Sema3A signaling	3/125	14/3951	0.00871613710445173	0.0218053189417212	0.0113503684485535	1020/2932/2534	3
R-HSA-4839743	phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex	3/125	14/3951	0.00871613710445173	0.0218053189417212	0.0113503684485535	1499/2932/5515	3
R-HSA-5339716	Misspliced GSK3beta mutants stabilize beta-catenin	3/125	14/3951	0.00871613710445173	0.0218053189417212	0.0113503684485535	1499/2932/5515	3
R-HSA-5358747	S33 mutants of beta-catenin aren't phosphorylated	3/125	14/3951	0.00871613710445173	0.0218053189417212	0.0113503684485535	1499/2932/5515	3
R-HSA-5358749	S37 mutants of beta-catenin aren't phosphorylated	3/125	14/3951	0.00871613710445173	0.0218053189417212	0.0113503684485535	1499/2932/5515	3
R-HSA-5358751	S45 mutants of beta-catenin aren't phosphorylated	3/125	14/3951	0.00871613710445173	0.0218053189417212	0.0113503684485535	1499/2932/5515	3
R-HSA-5358752	T41 mutants of beta-catenin aren't phosphorylated	3/125	14/3951	0.00871613710445173	0.0218053189417212	0.0113503684485535	1499/2932/5515	3
R-HSA-877312	Regulation of IFNG signaling	3/125	14/3951	0.00871613710445173	0.0218053189417212	0.0113503684485535	6772/7341/5771	3
R-HSA-8849471	PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases	3/125	14/3951	0.00871613710445173	0.0218053189417212	0.0113503684485535	1398/5879/387	3
R-HSA-936964	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	3/125	14/3951	0.00871613710445173	0.0218053189417212	0.0113503684485535	9641/29110/148022	3
R-HSA-4551638	SUMOylation of chromatin organization proteins	4/125	27/3951	0.00953064267072275	0.0237613283023499	0.0123685341076431	7341/7329/3065/9063	4
R-HSA-451927	Interleukin-2 family signaling	5/125	42/3951	0.00974138421074674	0.0242038488239714	0.0125988802438255	6772/5295/6464/6774/5290	5
R-HSA-210745	Regulation of gene expression in beta cells	3/125	15/3951	0.0106466327994233	0.0262737243321362	0.0136763168877516	2308/207/3172	3
R-HSA-6804760	Regulation of TP53 Activity through Methylation	3/125	15/3951	0.0106466327994233	0.0262737243321362	0.0136763168877516	7157/4193/2033	3
R-HSA-75153	Apoptotic execution phase	5/125	43/3951	0.0107501495728576	0.0263344646610701	0.0137079341786947	836/1499/5580/5062/5747	5
R-HSA-8986944	Transcriptional Regulation by MECP2	5/125	43/3951	0.0107501495728576	0.0263344646610701	0.0137079341786947	3065/5468/1385/5728/4208	5
