"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-2559585","R-HSA-2559585","Oncogene Induced Senescence","4/88","23/2914",0.00443148813661375,0.0248722262082015,0.0166837438618839,"E2F1/RB1/TP53/TFDP1",4
"R-HSA-388841","R-HSA-388841","Costimulation by the CD28 family","6/88","53/2914",0.00468993588683186,0.0260877683705022,0.0174991028860174,"FYN/GRB2/LCK/PIK3CA/SRC/AKT1",6
"R-HSA-389359","R-HSA-389359","CD28 dependent Vav1 pathway","3/88","12/2914",0.00480603319745506,0.0262645498422325,0.0176176840202185,"FYN/GRB2/LCK",3
"R-HSA-5362517","R-HSA-5362517","Signaling by Retinoic Acid","3/88","12/2914",0.00480603319745506,0.0262645498422325,0.0176176840202185,"RARA/RARG/RXRB",3
"R-HSA-69242","R-HSA-69242","S Phase","7/88","71/2914",0.00498475106473874,0.0270043470724542,0.0181139237775861,"E2F1/RB1/AKT1/CDK2/CDKN1A/CDKN1B/TFDP1",7
"R-HSA-1839124","R-HSA-1839124","FGFR1 mutant receptor activation","4/88","24/2914",0.00519675151556287,0.0274370863914887,0.0184041958222878,"GRB2/PIK3CA/CUX1/STAT3",4
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","4/88","24/2914",0.00519675151556287,0.0274370863914887,0.0184041958222878,"MAPK11/MAPK14/ELK1/ATF1",4
"R-HSA-5625740","R-HSA-5625740","RHO GTPases activate PKNs","4/88","24/2914",0.00519675151556287,0.0274370863914887,0.0184041958222878,"RHOA/YWHAH/YWHAQ/AR",4
"R-HSA-5621481","R-HSA-5621481","C-type lectin receptors (CLRs)","7/88","72/2914",0.00538841227248226,0.0282099230735836,0.018922597719376,"FYN/PRKCD/SRC/SYK/RAF1/NFKB1/RELA",7
"R-HSA-76002","R-HSA-76002","Platelet activation, signaling and aggregation","11/88","153/2914",0.0055809549676065,0.0289744578734904,0.019435430895963,"FYN/GRB2/LCK/MAPK14/PIK3CA/PRKCD/SRC/SYK/AKT1/RAF1/RHOA",11
"R-HSA-354192","R-HSA-354192","Integrin alphaIIb beta3 signaling","4/88","25/2914",0.00604591772073587,0.0304650249623778,0.0204352706092152,"GRB2/SRC/SYK/AKT1",4
"R-HSA-8864260","R-HSA-8864260","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors","4/88","25/2914",0.00604591772073587,0.0304650249623778,0.0204352706092152,"EGFR/ESR1/CDKN1A/MYBL2",4
"R-HSA-9006921","R-HSA-9006921","Integrin signaling","4/88","25/2914",0.00604591772073587,0.0304650249623778,0.0204352706092152,"GRB2/SRC/SYK/AKT1",4
"R-HSA-171007","R-HSA-171007","p38MAPK events","3/88","13/2914",0.00611256520111915,0.0304650249623778,0.0204352706092152,"MAPK11/MAPK14/SRC",3
"R-HSA-198323","R-HSA-198323","AKT phosphorylates targets in the cytosol","3/88","13/2914",0.00611256520111915,0.0304650249623778,0.0204352706092152,"AKT1/CDKN1A/CDKN1B",3
"R-HSA-109582","R-HSA-109582","Hemostasis","17/88","298/2914",0.00658020822737087,0.0325354740131115,0.0218240824249477,"CDK5/FYN/GRB2/LCK/MAPK14/PIK3CA/PRKCD/SRC/SYK/ABL1/TP53/AKT1/CDK2/RAF1/RHOA/GATA2/GATA3",17
"R-HSA-69620","R-HSA-69620","Cell Cycle Checkpoints","9/88","114/2914",0.00664855986512172,0.0326145889446522,0.0218771509859372,"CDK1/PLK1/TP53/CDK2/ATM/CDKN1A/CDKN1B/YWHAH/YWHAQ",9
"R-HSA-451927","R-HSA-451927","Interleukin-2 family signaling","5/88","41/2914",0.00712433155649548,0.0346754574976303,0.0232595364138874,"GRB2/LCK/PIK3CA/SYK/STAT3",5
"R-HSA-194315","R-HSA-194315","Signaling by Rho GTPases","14/88","228/2914",0.00739215271270337,0.0357000863566992,0.023946834981177,"GRB2/MAPK11/MAPK14/PRKCD/SRC/ABL1/PLK1/ROCK2/CTNNB1/CDKN1B/RHOA/YWHAH/YWHAQ/AR",14
"R-HSA-5637810","R-HSA-5637810","Constitutive Signaling by EGFRvIII","3/88","14/2914",0.00761140646557761,0.0361977574660676,0.0242806618468004,"EGFR/GRB2/PIK3CA",3
"R-HSA-5637812","R-HSA-5637812","Signaling by EGFRvIII in Cancer","3/88","14/2914",0.00761140646557761,0.0361977574660676,0.0242806618468004,"EGFR/GRB2/PIK3CA",3
"R-HSA-5689896","R-HSA-5689896","Ovarian tumor domain proteases","4/88","27/2914",0.00801112666304585,0.0378100902354361,0.0253621793080479,"ESR1/CDK1/TP53/RHOA",4
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","7/88","78/2914",0.00834818934628995,0.0385253478721381,0.025841958444266,"MAPK11/MAPK14/JUN/ELK1/ATF1/NFKB1/RELA",7
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","7/88","78/2914",0.00834818934628995,0.0385253478721381,0.025841958444266,"MAPK11/MAPK14/JUN/ELK1/ATF1/NFKB1/RELA",7
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","7/88","78/2914",0.00834818934628995,0.0385253478721381,0.025841958444266,"MAPK11/MAPK14/JUN/ELK1/ATF1/NFKB1/RELA",7
"R-HSA-450294","R-HSA-450294","MAP kinase activation","6/88","60/2914",0.00863987362586426,0.0395782446243635,0.0265482184943352,"MAPK11/MAPK14/JUN/ELK1/ATF1/NFKB1",6
"R-HSA-556833","R-HSA-556833","Metabolism of lipids","9/88","119/2914",0.00876752935981187,0.0398698597895095,0.0267438275516351,"PIK3CA/CSNK2A1/NCOR2/PPARA/PPARG/RXRB/VDR/PRKD1/CLOCK",9
"R-HSA-111447","R-HSA-111447","Activation of BAD and translocation to mitochondria ","3/88","15/2914",0.00930880112742557,0.0402734937665703,0.0270145763712569,"AKT1/YWHAH/YWHAQ",3
"R-HSA-2028269","R-HSA-2028269","Signaling by Hippo","3/88","15/2914",0.00930880112742557,0.0402734937665703,0.0270145763712569,"CASP3/WWTR1/YAP1",3
"R-HSA-6803204","R-HSA-6803204","TP53 Regulates Transcription of Genes Involved in Cytochrome C Release","3/88","15/2914",0.00930880112742557,0.0402734937665703,0.0270145763712569,"TP53/ATM/TP73",3
"R-HSA-69205","R-HSA-69205","G1/S-Specific Transcription","3/88","15/2914",0.00930880112742557,0.0402734937665703,0.0270145763712569,"E2F1/CDK1/TFDP1",3
"R-HSA-8862803","R-HSA-8862803","Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models","3/88","15/2914",0.00930880112742557,0.0402734937665703,0.0270145763712569,"CDK5/JUN/FOXO3",3
"R-HSA-8863678","R-HSA-8863678","Neurodegenerative Diseases","3/88","15/2914",0.00930880112742557,0.0402734937665703,0.0270145763712569,"CDK5/JUN/FOXO3",3
"R-HSA-8876384","R-HSA-8876384","Listeria monocytogenes entry into host cells","3/88","15/2914",0.00930880112742557,0.0402734937665703,0.0270145763712569,"GRB2/SRC/CTNNB1",3
"R-HSA-69481","R-HSA-69481","G2/M Checkpoints","6/88","62/2914",0.010110792075792,0.0431439963234139,0.0289400465327284,"CDK1/TP53/CDK2/ATM/YWHAH/YWHAQ",6
"R-HSA-983231","R-HSA-983231","Factors involved in megakaryocyte development and platelet production","6/88","62/2914",0.010110792075792,0.0431439963234139,0.0289400465327284,"CDK5/ABL1/TP53/CDK2/GATA2/GATA3",6
"R-HSA-186763","R-HSA-186763","Downstream signal transduction","4/88","29/2914",0.0103556602618823,0.0438882744432155,0.0294392919725548,"GRB2/PIK3CA/SRC/STAT3",4
"R-HSA-1236382","R-HSA-1236382","Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants","3/88","16/2914",0.0112099083706819,0.0459458744403607,0.0308194849249357,"EGFR/GRB2/PIK3CA",3
"R-HSA-1963642","R-HSA-1963642","PI3K events in ERBB2 signaling","3/88","16/2914",0.0112099083706819,0.0459458744403607,0.0308194849249357,"EGFR/GRB2/PIK3CA",3
"R-HSA-5637815","R-HSA-5637815","Signaling by Ligand-Responsive EGFR Variants in Cancer","3/88","16/2914",0.0112099083706819,0.0459458744403607,0.0308194849249357,"EGFR/GRB2/PIK3CA",3
"R-HSA-5668599","R-HSA-5668599","RHO GTPases Activate NADPH Oxidases","3/88","16/2914",0.0112099083706819,0.0459458744403607,0.0308194849249357,"MAPK11/MAPK14/PRKCD",3
"R-HSA-9034015","R-HSA-9034015","Signaling by NTRK3 (TRKC)","3/88","16/2914",0.0112099083706819,0.0459458744403607,0.0308194849249357,"GRB2/PIK3CA/SRC",3
"R-HSA-69473","R-HSA-69473","G2/M DNA damage checkpoint","5/88","46/2914",0.0115801977522567,0.0469343647020248,0.0314825425136502,"CDK1/TP53/ATM/YWHAH/YWHAQ",5
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","7/88","83/2914",0.0116158013246768,0.0469343647020248,0.0314825425136502,"MAPK11/MAPK14/JUN/ELK1/ATF1/NFKB1/RELA",7
"R-HSA-5633008","R-HSA-5633008","TP53 Regulates Transcription of Cell Death Genes","4/88","30/2914",0.0116782717490668,0.0469343647020248,0.0314825425136502,"TP53/ATM/TP73/BCL6",4
"R-HSA-448424","R-HSA-448424","Interleukin-17 signaling","6/88","64/2914",0.0117524251902342,0.0469343647020248,0.0314825425136502,"MAPK11/MAPK14/JUN/ELK1/ATF1/NFKB1",6
"R-HSA-168181","R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","7/88","84/2914",0.012367223190832,0.0487644306828374,0.0327101106379766,"MAPK11/MAPK14/JUN/ELK1/ATF1/NFKB1/RELA",7
"R-HSA-975155","R-HSA-975155","MyD88 dependent cascade initiated on endosome","7/88","84/2914",0.012367223190832,0.0487644306828374,0.0327101106379766,"MAPK11/MAPK14/JUN/ELK1/ATF1/NFKB1/RELA",7
"R-HSA-1989781","R-HSA-1989781","PPARA activates gene expression","5/88","47/2914",0.0126569218479831,0.0495928447251161,0.0332657926093961,"NCOR2/PPARA/PPARG/RXRB/CLOCK",5
"R-HSA-450531","R-HSA-450531","Regulation of mRNA stability by proteins that bind AU-rich elements","4/88","31/2914",0.0131050371074103,0.0507107957634574,0.0340156896478712,"MAPK11/MAPK14/PRKCD/AKT1",4
"R-HSA-5655302","R-HSA-5655302","Signaling by FGFR1 in disease","4/88","31/2914",0.0131050371074103,0.0507107957634574,0.0340156896478712,"GRB2/PIK3CA/CUX1/STAT3",4
"R-HSA-2029485","R-HSA-2029485","Role of phospholipids in phagocytosis","3/88","17/2914",0.0133188760036426,0.0512201219152428,0.0343573344603386,"PIK3CA/PRKCD/SYK",3
"R-HSA-69275","R-HSA-69275","G2/M Transition","6/88","66/2914",0.0135745105864065,0.0518829453701303,0.0348019418973418,"CDK1/PLK1/TP53/CDK2/CDKN1A/MYBL2",6
"R-HSA-400206","R-HSA-400206","Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)","5/88","48/2914",0.0137997353754334,0.0521336556408384,0.0349701128485475,"NCOR2/PPARA/PPARG/RXRB/CLOCK",5
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","7/88","86/2914",0.0139748322504334,0.0521336556408384,0.0349701128485475,"MAPK11/MAPK14/JUN/ELK1/ATF1/NFKB1/RELA",7
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","7/88","86/2914",0.0139748322504334,0.0521336556408384,0.0349701128485475,"MAPK11/MAPK14/JUN/ELK1/ATF1/NFKB1/RELA",7
"R-HSA-168188","R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","7/88","86/2914",0.0139748322504334,0.0521336556408384,0.0349701128485475,"MAPK11/MAPK14/JUN/ELK1/ATF1/NFKB1/RELA",7
"R-HSA-168164","R-HSA-168164","Toll Like Receptor 3 (TLR3) Cascade","7/88","87/2914",0.014832699622624,0.054039601549092,0.036248579564061,"MAPK11/MAPK14/JUN/ELK1/ATF1/NFKB1/RELA",7
"R-HSA-168179","R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","7/88","87/2914",0.014832699622624,0.054039601549092,0.036248579564061,"MAPK11/MAPK14/JUN/ELK1/ATF1/NFKB1/RELA",7
"R-HSA-181438","R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","7/88","87/2914",0.014832699622624,0.054039601549092,0.036248579564061,"MAPK11/MAPK14/JUN/ELK1/ATF1/NFKB1/RELA",7
"R-HSA-2454202","R-HSA-2454202","Fc epsilon receptor (FCERI) signaling","7/88","87/2914",0.014832699622624,0.054039601549092,0.036248579564061,"FYN/GRB2/PIK3CA/SYK/JUN/NFKB1/RELA",7
"R-HSA-69273","R-HSA-69273","Cyclin A/B1/B2 associated events during G2/M transition","3/88","18/2914",0.0156389102626704,0.0566455877537422,0.0379966179576508,"CDK1/PLK1/CDK2",3
"R-HSA-187687","R-HSA-187687","Signalling to ERKs","4/88","33/2914",0.016281579764463,0.0582955413405773,0.039103370638184,"GRB2/MAPK11/MAPK14/SRC",4
"R-HSA-76009","R-HSA-76009","Platelet Aggregation (Plug Formation)","4/88","33/2914",0.016281579764463,0.0582955413405773,0.039103370638184,"GRB2/SRC/SYK/AKT1",4
"R-HSA-166166","R-HSA-166166","MyD88-independent TLR4 cascade ","7/88","90/2914",0.0176324132588748,0.0624147355697669,0.0418664357881177,"MAPK11/MAPK14/JUN/ELK1/ATF1/NFKB1/RELA",7
"R-HSA-937061","R-HSA-937061","TRIF(TICAM1)-mediated TLR4 signaling ","7/88","90/2914",0.0176324132588748,0.0624147355697669,0.0418664357881177,"MAPK11/MAPK14/JUN/ELK1/ATF1/NFKB1/RELA",7
"R-HSA-3928662","R-HSA-3928662","EPHB-mediated forward signaling","4/88","34/2914",0.0180361149504166,0.063126402326458,0.0423438062407769,"FYN/SRC/ROCK2/RHOA",4
"R-HSA-5687128","R-HSA-5687128","MAPK6/MAPK4 signaling","4/88","34/2914",0.0180361149504166,0.063126402326458,0.0423438062407769,"CDK1/FOXO1/JUN/FOXO3",4
"R-HSA-422475","R-HSA-422475","Axon guidance","14/88","254/2914",0.0182763172970204,0.0636097523801324,0.0426680268563193,"CDK5/EGFR/FYN/GRB2/MAPK11/MAPK14/PIK3CA/RET/SRC/ABL1/CSNK2A1/ROCK2/GRB10/RHOA",14
"R-HSA-373752","R-HSA-373752","Netrin-1 signaling","4/88","35/2914",0.0199043176040622,0.0685104412559712,0.0459553014760844,"FYN/MAPK11/MAPK14/SRC",4
"R-HSA-5628897","R-HSA-5628897","TP53 Regulates Metabolic Genes","4/88","35/2914",0.0199043176040622,0.0685104412559712,0.0459553014760844,"TP53/AKT1/YWHAH/YWHAQ",4
"R-HSA-5607764","R-HSA-5607764","CLEC7A (Dectin-1) signaling","5/88","53/2914",0.0205622343750746,0.070386109976217,0.0472134589178984,"PRKCD/SRC/SYK/NFKB1/RELA",5
"R-HSA-2173793","R-HSA-2173793","Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer","4/88","36/2914",0.021888045944989,0.0745150416597165,0.0499830557386288,"NCOR2/SMAD3/WWTR1/TFDP1",4
"R-HSA-111465","R-HSA-111465","Apoptotic cleavage of cellular proteins","3/88","21/2914",0.0238847177645976,0.0804334009045638,0.0539529613231593,"PRKCD/CASP3/CTNNB1",3
"R-HSA-198753","R-HSA-198753","ERK/MAPK targets","3/88","21/2914",0.0238847177645976,0.0804334009045638,0.0539529613231593,"MAPK11/MAPK14/ELK1",3
"R-HSA-373755","R-HSA-373755","Semaphorin interactions","4/88","38/2914",0.0262084768112772,0.0877843067388477,0.0588837877423714,"CDK5/FYN/ROCK2/RHOA",4
"R-HSA-1250196","R-HSA-1250196","SHC1 events in ERBB2 signaling","3/88","22/2914",0.0270644950782188,0.0887430549143701,0.0595268949919827,"EGFR/GRB2/PRKCD",3
"R-HSA-1643713","R-HSA-1643713","Signaling by EGFR in Cancer","3/88","22/2914",0.0270644950782188,0.0887430549143701,0.0595268949919827,"EGFR/GRB2/PIK3CA",3
"R-HSA-187577","R-HSA-187577","SCF(Skp2)-mediated degradation of p27/p21","3/88","22/2914",0.0270644950782188,0.0887430549143701,0.0595268949919827,"CDK2/CDKN1A/CDKN1B",3
"R-HSA-9024446","R-HSA-9024446","NR1H2 and NR1H3-mediated signaling","3/88","22/2914",0.0270644950782188,0.0887430549143701,0.0595268949919827,"NCOR2/NRIP1/RXRB",3
"R-HSA-1500931","R-HSA-1500931","Cell-Cell communication","5/88","57/2914",0.0273165931839099,0.08910072017579,0.0597668090053031,"FYN/GRB2/PIK3CA/SRC/CTNNB1",5
"R-HSA-6807070","R-HSA-6807070","PTEN Regulation","5/88","59/2914",0.0311685264062615,0.101135374745317,0.0678393913557337,"CSNK2A1/TP53/AKT1/JUN/PPARG",5
"R-HSA-2173796","R-HSA-2173796","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription","3/88","24/2914",0.0340684024914448,0.109062771596247,0.0731569153057533,"SMAD3/WWTR1/TFDP1",3
"R-HSA-209560","R-HSA-209560","NF-kB is activated and signals survival","2/88","10/2914",0.0346620044559501,0.109062771596247,0.0731569153057533,"NFKB1/RELA",2
"R-HSA-74749","R-HSA-74749","Signal attenuation","2/88","10/2914",0.0346620044559501,0.109062771596247,0.0731569153057533,"GRB2/GRB10",2
"R-HSA-8853334","R-HSA-8853334","Signaling by FGFR3 fusions in cancer","2/88","10/2914",0.0346620044559501,0.109062771596247,0.0731569153057533,"GRB2/PIK3CA",2
"R-HSA-8934903","R-HSA-8934903","Receptor Mediated Mitophagy","2/88","10/2914",0.0346620044559501,0.109062771596247,0.0731569153057533,"SRC/CSNK2A1",2
"R-HSA-9617629","R-HSA-9617629","Regulation of FOXO transcriptional activity by acetylation","2/88","10/2914",0.0346620044559501,0.109062771596247,0.0731569153057533,"FOXO1/FOXO3",2
"R-HSA-202424","R-HSA-202424","Downstream TCR signaling","4/88","43/2914",0.0391218947968166,0.121347398841976,0.081397173845171,"LCK/PIK3CA/NFKB1/RELA",4
"R-HSA-170834","R-HSA-170834","Signaling by TGF-beta Receptor Complex","5/88","63/2914",0.0398583472529393,0.121347398841976,0.081397173845171,"NCOR2/RHOA/SMAD3/WWTR1/TFDP1",5
"R-HSA-983705","R-HSA-983705","Signaling by the B Cell Receptor (BCR)","5/88","63/2914",0.0398583472529393,0.121347398841976,0.081397173845171,"FYN/GRB2/SYK/NFKB1/RELA",5
"R-HSA-1059683","R-HSA-1059683","Interleukin-6 signaling","2/88","11/2914",0.0415459157035901,0.121347398841976,0.081397173845171,"SOCS3/STAT3",2
"R-HSA-1362277","R-HSA-1362277","Transcription of E2F targets under negative control by DREAM complex","2/88","11/2914",0.0415459157035901,0.121347398841976,0.081397173845171,"E2F1/TFDP1",2
"R-HSA-193692","R-HSA-193692","Regulated proteolysis of p75NTR","2/88","11/2914",0.0415459157035901,0.121347398841976,0.081397173845171,"NFKB1/RELA",2
"R-HSA-210745","R-HSA-210745","Regulation of gene expression in beta cells","2/88","11/2914",0.0415459157035901,0.121347398841976,0.081397173845171,"AKT1/FOXO1",2
"R-HSA-2586552","R-HSA-2586552","Signaling by Leptin","2/88","11/2914",0.0415459157035901,0.121347398841976,0.081397173845171,"SOCS3/STAT3",2
"R-HSA-349425","R-HSA-349425","Autodegradation of the E3 ubiquitin ligase COP1","2/88","11/2914",0.0415459157035901,0.121347398841976,0.081397173845171,"TP53/ATM",2
"R-HSA-416572","R-HSA-416572","Sema4D induced cell migration and growth-cone collapse","2/88","11/2914",0.0415459157035901,0.121347398841976,0.081397173845171,"ROCK2/RHOA",2
"R-HSA-418885","R-HSA-418885","DCC mediated attractive signaling","2/88","11/2914",0.0415459157035901,0.121347398841976,0.081397173845171,"FYN/SRC",2
"R-HSA-452723","R-HSA-452723","Transcriptional regulation of pluripotent stem cells","2/88","11/2914",0.0415459157035901,0.121347398841976,0.081397173845171,"STAT3/KLF4",2
"R-HSA-5627117","R-HSA-5627117","RHO GTPases Activate ROCKs","2/88","11/2914",0.0415459157035901,0.121347398841976,0.081397173845171,"ROCK2/RHOA",2
"R-HSA-5655291","R-HSA-5655291","Signaling by FGFR4 in disease","2/88","11/2914",0.0415459157035901,0.121347398841976,0.081397173845171,"GRB2/PIK3CA",2
"R-HSA-8866910","R-HSA-8866910","TFAP2 (AP-2) family regulates transcription of growth factors and their receptors","2/88","11/2914",0.0415459157035901,0.121347398841976,0.081397173845171,"EGFR/ESR1",2
"R-HSA-1445148","R-HSA-1445148","Translocation of SLC2A4 (GLUT4) to the plasma membrane","3/88","26/2914",0.0419209758232718,0.121347398841976,0.081397173845171,"AKT1/YWHAH/YWHAQ",3
"R-HSA-75153","R-HSA-75153","Apoptotic execution phase","3/88","26/2914",0.0419209758232718,0.121347398841976,0.081397173845171,"PRKCD/CASP3/CTNNB1",3
"R-HSA-177929","R-HSA-177929","Signaling by EGFR","4/88","44/2914",0.0420722923753881,0.121347398841976,0.081397173845171,"EGFR/GRB2/PIK3CA/SRC",4
"R-HSA-1226099","R-HSA-1226099","Signaling by FGFR in disease","4/88","45/2914",0.0451459010842486,0.12901787328205,0.0865423598766138,"GRB2/PIK3CA/CUX1/STAT3",4
"R-HSA-512988","R-HSA-512988","Interleukin-3, Interleukin-5 and GM-CSF signaling","4/88","45/2914",0.0451459010842486,0.12901787328205,0.0865423598766138,"FYN/GRB2/PIK3CA/SYK",4
"R-HSA-1251985","R-HSA-1251985","Nuclear signaling by ERBB4","3/88","27/2914",0.0461597069683001,0.129327501070249,0.0867500514064185,"ESR1/SRC/YAP1",3
"R-HSA-5617472","R-HSA-5617472","Activation of anterior HOX genes in hindbrain development during early embryogenesis","3/88","27/2914",0.0461597069683001,0.129327501070249,0.0867500514064185,"JUN/RARA/RARG",3
"R-HSA-5619507","R-HSA-5619507","Activation of HOX genes during differentiation","3/88","27/2914",0.0461597069683001,0.129327501070249,0.0867500514064185,"JUN/RARA/RARG",3
"R-HSA-983695","R-HSA-983695","Antigen activates B Cell Receptor (BCR) leading to generation of second messengers","3/88","27/2914",0.0461597069683001,0.129327501070249,0.0867500514064185,"FYN/GRB2/SYK",3
"R-HSA-166016","R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade","7/88","110/2914",0.0462921873814855,0.129327501070249,0.0867500514064185,"MAPK11/MAPK14/JUN/ELK1/ATF1/NFKB1/RELA",7
"R-HSA-2032785","R-HSA-2032785","YAP1- and WWTR1 (TAZ)-stimulated gene expression","2/88","12/2914",0.0488938922048171,0.134782720546907,0.0904092929916739,"WWTR1/YAP1",2
"R-HSA-844456","R-HSA-844456","The NLRP3 inflammasome","2/88","12/2914",0.0488938922048171,0.134782720546907,0.0904092929916739,"NFKB1/RELA",2
"R-HSA-9020558","R-HSA-9020558","Interleukin-2 signaling","2/88","12/2914",0.0488938922048171,0.134782720546907,0.0904092929916739,"LCK/SYK",2
"R-HSA-168643","R-HSA-168643","Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","4/88","48/2914",0.0551042814389957,0.151233336284116,0.101444005245914,"MAPK11/MAPK14/NFKB1/RELA",4
"R-HSA-202733","R-HSA-202733","Cell surface interactions at the vascular wall","5/88","69/2914",0.0554277635377721,0.151453932824702,0.101591976567385,"FYN/GRB2/LCK/PIK3CA/SRC",5
"R-HSA-179812","R-HSA-179812","GRB2 events in EGFR signaling","2/88","13/2914",0.0566723152963985,0.151531555492087,0.101644044150306,"EGFR/GRB2",2
"R-HSA-193639","R-HSA-193639","p75NTR signals via NF-kB","2/88","13/2914",0.0566723152963985,0.151531555492087,0.101644044150306,"NFKB1/RELA",2
"R-HSA-354194","R-HSA-354194","GRB2:SOS provides linkage to MAPK signaling for Integrins ","2/88","13/2914",0.0566723152963985,0.151531555492087,0.101644044150306,"GRB2/SRC",2
"R-HSA-6804760","R-HSA-6804760","Regulation of TP53 Activity through Methylation","2/88","13/2914",0.0566723152963985,0.151531555492087,0.101644044150306,"TP53/ATM",2
"R-HSA-912446","R-HSA-912446","Meiotic recombination","2/88","13/2914",0.0566723152963985,0.151531555492087,0.101644044150306,"CDK2/ATM",2
"R-HSA-186797","R-HSA-186797","Signaling by PDGF","4/88","49/2914",0.0586681876853733,0.156197781743537,0.104774046383685,"GRB2/PIK3CA/SRC/STAT3",4
"R-HSA-2871796","R-HSA-2871796","FCERI mediated MAPK activation","3/88","30/2914",0.0600875810839232,0.15862102972578,0.106399507985359,"GRB2/SYK/JUN",3
"R-HSA-390466","R-HSA-390466","Chaperonin-mediated protein folding","3/88","30/2914",0.0600875810839232,0.15862102972578,0.106399507985359,"CSNK2A1/TP53/STAT3",3
"R-HSA-1295596","R-HSA-1295596","Spry regulation of FGF signaling","2/88","14/2914",0.0648491334348687,0.165594480921292,0.111077146110928,"GRB2/SRC",2
"R-HSA-180336","R-HSA-180336","SHC1 events in EGFR signaling","2/88","14/2914",0.0648491334348687,0.165594480921292,0.111077146110928,"EGFR/GRB2",2
"R-HSA-373753","R-HSA-373753","Nephrin family interactions","2/88","14/2914",0.0648491334348687,0.165594480921292,0.111077146110928,"FYN/PIK3CA",2
"R-HSA-381042","R-HSA-381042","PERK regulates gene expression","2/88","14/2914",0.0648491334348687,0.165594480921292,0.111077146110928,"EIF2S1/ATF4",2
"R-HSA-6785631","R-HSA-6785631","ERBB2 Regulates Cell Motility","2/88","14/2914",0.0648491334348687,0.165594480921292,0.111077146110928,"EGFR/RHOA",2
"R-HSA-6804758","R-HSA-6804758","Regulation of TP53 Activity through Acetylation","2/88","14/2914",0.0648491334348687,0.165594480921292,0.111077146110928,"TP53/AKT1",2
"R-HSA-8983432","R-HSA-8983432","Interleukin-15 signaling","2/88","14/2914",0.0648491334348687,0.165594480921292,0.111077146110928,"GRB2/STAT3",2
"R-HSA-3769402","R-HSA-3769402","Deactivation of the beta-catenin transactivating complex","3/88","31/2914",0.0651214250814068,0.165594480921292,0.111077146110928,"AKT1/CTNNB1/TCF7",3
"R-HSA-391251","R-HSA-391251","Protein folding","3/88","31/2914",0.0651214250814068,0.165594480921292,0.111077146110928,"CSNK2A1/TP53/STAT3",3
"R-HSA-400253","R-HSA-400253","Circadian Clock","4/88","52/2914",0.070082950008878,0.17671038681801,0.118533452000929,"NR3C1/NRIP1/PPARA/CLOCK",4
"R-HSA-375165","R-HSA-375165","NCAM signaling for neurite out-growth","3/88","32/2914",0.0703437815904757,0.17671038681801,0.118533452000929,"FYN/GRB2/SRC",3
"R-HSA-8943724","R-HSA-8943724","Regulation of PTEN gene transcription","3/88","32/2914",0.0703437815904757,0.17671038681801,0.118533452000929,"TP53/JUN/PPARG",3
"R-HSA-1181150","R-HSA-1181150","Signaling by NODAL","2/88","15/2914",0.0733937999437061,0.180017076239878,0.120751506745343,"FOXO3/SMAD3",2
"R-HSA-176412","R-HSA-176412","Phosphorylation of the APC/C","2/88","15/2914",0.0733937999437061,0.180017076239878,0.120751506745343,"CDK1/PLK1",2
"R-HSA-3371497","R-HSA-3371497","HSP90 chaperone cycle for steroid hormone receptors (SHR)","2/88","15/2914",0.0733937999437061,0.180017076239878,0.120751506745343,"NR3C1/AR",2
"R-HSA-400685","R-HSA-400685","Sema4D in semaphorin signaling","2/88","15/2914",0.0733937999437061,0.180017076239878,0.120751506745343,"ROCK2/RHOA",2
"R-HSA-69541","R-HSA-69541","Stabilization of p53","2/88","15/2914",0.0733937999437061,0.180017076239878,0.120751506745343,"TP53/ATM",2
"R-HSA-9008059","R-HSA-9008059","Interleukin-37 signaling","2/88","15/2914",0.0733937999437061,0.180017076239878,0.120751506745343,"SMAD3/STAT3",2
